,level_0,index,subject_id,task_part,timeout,stimulus,environment,score,isCatch,correct,block_condition,block_order,rewardMap,trial_num,age,gender,rest,subject_condition,rt0,rt1,response0,response1,is_optimal_first,is_optimal_second,optimal_score,categorical_age,trial
860,60,262,10,revaluation,False,./assets/img/canyon/animals/lion.jpg,canyon,11.0,,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",5,,,True,4,1699.1000000000931,,ArrowRight,,,,,,6
861,61,264,10,revaluation,False,./assets/img/canyon/animals/lion.jpg,canyon,11.0,,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",5,,,True,4,823.3000000000466,,ArrowRight,,,,,,7
862,62,267,10,revaluation,False,./assets/img/canyon/animals/giraffe.jpg,canyon,27.0,,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",6,,,True,4,893.5999999998603,,ArrowRight,,,,,,4
863,63,269,10,revaluation,False,./assets/img/canyon/animals/giraffe.jpg,canyon,27.0,,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",6,,,True,4,960.3000000000466,,ArrowRight,,,,,,5
864,64,271,10,revaluation,True,./assets/img/canyon/animals/lion.jpg,canyon,-5.0,,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",7,,,True,4,,,,,,,,,8
865,65,273,10,revaluation,False,./assets/img/canyon/animals/giraffe.jpg,canyon,8.0,,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",7,,,True,4,400.30000000004657,,ArrowLeft,,,,,,6
866,66,276,10,revaluation,False,./assets/img/canyon/animals/giraffe.jpg,canyon,27.0,,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",8,,,True,4,756.5999999998603,,ArrowRight,,,,,,7
867,67,278,10,revaluation,False,./assets/img/canyon/animals/giraffe.jpg,canyon,8.0,,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",8,,,True,4,1650.5,,ArrowLeft,,,,,,8
930,130,422,10,revaluation,False,./assets/img/ocean/animals/octopus.jpg,ocean,10.0,,False,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",0,,,True,4,649.5,,ArrowRight,,,,,,0
931,131,424,10,revaluation,False,./assets/img/ocean/animals/seahorse.jpg,ocean,8.0,,False,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",0,,,True,4,776.1999999999534,,ArrowLeft,,,,,,0
932,132,426,10,revaluation,False,./assets/img/ocean/animals/seahorse.jpg,ocean,30.0,,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",1,,,True,4,1230.0,,ArrowRight,,,,,,1
933,133,428,10,revaluation,False,./assets/img/ocean/animals/octopus.jpg,ocean,10.0,,False,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",1,,,True,4,566.0,,ArrowRight,,,,,,1
934,134,431,10,revaluation,False,./assets/img/ocean/animals/octopus.jpg,ocean,10.0,,False,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",2,,,True,4,731.3000000000466,,ArrowRight,,,,,,2
935,135,433,10,revaluation,False,./assets/img/ocean/animals/octopus.jpg,ocean,10.0,,False,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",2,,,True,4,1742.3000000000466,,ArrowRight,,,,,,3
936,136,435,10,revaluation,True,./assets/img/ocean/animals/seahorse.jpg,ocean,-5.0,,False,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",3,,,True,4,,,,,,,,,2
937,137,437,10,revaluation,False,./assets/img/ocean/animals/octopus.jpg,ocean,23.0,,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",3,,,True,4,418.5,,ArrowLeft,,,,,,4
938,138,440,10,revaluation,False,./assets/img/ocean/animals/octopus.jpg,ocean,10.0,,False,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",4,,,True,4,765.6000000000931,,ArrowRight,,,,,,5
939,139,442,10,revaluation,False,./assets/img/ocean/animals/seahorse.jpg,ocean,8.0,,False,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",4,,,True,4,804.1000000000931,,ArrowLeft,,,,,,3
940,140,444,10,revaluation,False,./assets/img/ocean/animals/seahorse.jpg,ocean,30.0,,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",5,,,True,4,748.9000000001397,,ArrowRight,,,,,,4
941,141,446,10,revaluation,False,./assets/img/ocean/animals/octopus.jpg,ocean,10.0,,False,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",5,,,True,4,738.5999999998603,,ArrowRight,,,,,,6
942,142,449,10,revaluation,False,./assets/img/ocean/animals/octopus.jpg,ocean,10.0,,False,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",6,,,True,4,752.9000000001397,,ArrowRight,,,,,,7
943,143,451,10,revaluation,True,./assets/img/ocean/animals/octopus.jpg,ocean,-5.0,,False,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",6,,,True,4,,,,,,,,,8
944,144,453,10,revaluation,False,./assets/img/ocean/animals/seahorse.jpg,ocean,8.0,,False,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",7,,,True,4,378.19999999995343,,ArrowLeft,,,,,,5
945,145,455,10,revaluation,False,./assets/img/ocean/animals/seahorse.jpg,ocean,30.0,,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",7,,,True,4,574.3999999999069,,ArrowRight,,,,,,6
946,146,458,10,revaluation,False,./assets/img/ocean/animals/seahorse.jpg,ocean,30.0,,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",8,,,True,4,909.9000000001397,,ArrowRight,,,,,,7
947,147,460,10,revaluation,False,./assets/img/ocean/animals/seahorse.jpg,ocean,30.0,,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",8,,,True,4,392.80000000004657,,ArrowRight,,,,,,8
1010,50,231,11,revaluation,False,./assets/img/ocean/animals/octopus.jpg,ocean,2.0,,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",0,,,False,8,1350.8000000715256,,ArrowLeft,,,,,,0
1011,51,233,11,revaluation,False,./assets/img/ocean/animals/seahorse.jpg,ocean,27.0,,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",0,,,False,8,1509.1000000238419,,ArrowRight,,,,,,0
1012,52,235,11,revaluation,False,./assets/img/ocean/animals/octopus.jpg,ocean,2.0,,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",1,,,False,8,954.8999999761581,,ArrowLeft,,,,,,1
1013,53,237,11,revaluation,False,./assets/img/ocean/animals/octopus.jpg,ocean,2.0,,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",1,,,False,8,652.5,,ArrowLeft,,,,,,2
1014,54,240,11,revaluation,False,./assets/img/ocean/animals/octopus.jpg,ocean,2.0,,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",2,,,False,8,994.7999999523163,,ArrowLeft,,,,,,3
1015,55,242,11,revaluation,False,./assets/img/ocean/animals/seahorse.jpg,ocean,27.0,,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",2,,,False,8,1081.1000000238419,,ArrowRight,,,,,,1
1016,56,244,11,revaluation,False,./assets/img/ocean/animals/seahorse.jpg,ocean,27.0,,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",3,,,False,8,484.7000000476837,,ArrowRight,,,,,,2
1017,57,246,11,revaluation,False,./assets/img/ocean/animals/seahorse.jpg,ocean,27.0,,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",3,,,False,8,565.5,,ArrowRight,,,,,,3
1018,58,249,11,revaluation,True,./assets/img/ocean/animals/octopus.jpg,ocean,-5.0,,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",4,,,False,8,,,,,,,,,4
1019,59,251,11,revaluation,False,./assets/img/ocean/animals/seahorse.jpg,ocean,27.0,,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",4,,,False,8,524.5,,ArrowRight,,,,,,4
1020,60,253,11,revaluation,False,./assets/img/ocean/animals/seahorse.jpg,ocean,27.0,,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",5,,,False,8,903.6000000238419,,ArrowRight,,,,,,5
1021,61,255,11,revaluation,False,./assets/img/ocean/animals/octopus.jpg,ocean,2.0,,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",5,,,False,8,1088.0,,ArrowLeft,,,,,,5
1022,62,258,11,revaluation,False,./assets/img/ocean/animals/seahorse.jpg,ocean,27.0,,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",6,,,False,8,732.2999999523163,,ArrowRight,,,,,,6
1023,63,260,11,revaluation,False,./assets/img/ocean/animals/octopus.jpg,ocean,2.0,,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",6,,,False,8,529.1000000238419,,ArrowLeft,,,,,,6
1024,64,262,11,revaluation,False,./assets/img/ocean/animals/octopus.jpg,ocean,2.0,,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",7,,,False,8,345.0,,ArrowLeft,,,,,,7
1025,65,264,11,revaluation,False,./assets/img/ocean/animals/seahorse.jpg,ocean,27.0,,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",7,,,False,8,803.5999999046326,,ArrowRight,,,,,,7
1026,66,267,11,revaluation,False,./assets/img/ocean/animals/seahorse.jpg,ocean,27.0,,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",8,,,False,8,1115.0999999046326,,ArrowRight,,,,,,8
1027,67,269,11,revaluation,False,./assets/img/ocean/animals/octopus.jpg,ocean,11.0,,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",8,,,False,8,514.8999999761581,,ArrowRight,,,,,,8
1090,130,411,11,revaluation,False,./assets/img/canyon/animals/giraffe.jpg,canyon,30.0,,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",0,,,False,8,762.3999999761581,,ArrowRight,,,,,,0
1091,131,413,11,revaluation,False,./assets/img/canyon/animals/giraffe.jpg,canyon,30.0,,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",0,,,False,8,862.8000000715256,,ArrowRight,,,,,,1
1092,132,415,11,revaluation,False,./assets/img/canyon/animals/lion.jpg,canyon,23.0,,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",1,,,False,8,420.5,,ArrowLeft,,,,,,0
1093,133,417,11,revaluation,False,./assets/img/canyon/animals/giraffe.jpg,canyon,30.0,,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",1,,,False,8,526.0999999046326,,ArrowRight,,,,,,2
1094,134,420,11,revaluation,False,./assets/img/canyon/animals/lion.jpg,canyon,23.0,,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",2,,,False,8,819.6000000238419,,ArrowLeft,,,,,,1
1095,135,422,11,revaluation,False,./assets/img/canyon/animals/lion.jpg,canyon,10.0,,False,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",2,,,False,8,640.8999999761581,,ArrowRight,,,,,,2
1096,136,424,11,revaluation,False,./assets/img/canyon/animals/giraffe.jpg,canyon,8.0,,False,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",3,,,False,8,703.3999999761581,,ArrowLeft,,,,,,3
1097,137,426,11,revaluation,False,./assets/img/canyon/animals/lion.jpg,canyon,23.0,,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",3,,,False,8,480.7999999523163,,ArrowLeft,,,,,,3
1098,138,429,11,revaluation,False,./assets/img/canyon/animals/lion.jpg,canyon,23.0,,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",4,,,False,8,1845.0,,ArrowLeft,,,,,,4
1099,139,431,11,revaluation,False,./assets/img/canyon/animals/lion.jpg,canyon,10.0,,False,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",4,,,False,8,369.2000000476837,,ArrowRight,,,,,,5
1100,140,433,11,revaluation,False,./assets/img/canyon/animals/lion.jpg,canyon,23.0,,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",5,,,False,8,1042.5999999046326,,ArrowLeft,,,,,,6
1101,141,435,11,revaluation,False,./assets/img/canyon/animals/giraffe.jpg,canyon,30.0,,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",5,,,False,8,673.2999999523163,,ArrowRight,,,,,,4
1102,142,438,11,revaluation,False,./assets/img/canyon/animals/giraffe.jpg,canyon,30.0,,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",6,,,False,8,1329.6999999284744,,ArrowRight,,,,,,5
1103,143,440,11,revaluation,False,./assets/img/canyon/animals/giraffe.jpg,canyon,30.0,,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",6,,,False,8,1599.3999999761581,,ArrowRight,,,,,,6
1104,144,442,11,revaluation,False,./assets/img/canyon/animals/lion.jpg,canyon,23.0,,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",7,,,False,8,762.7000000476837,,ArrowLeft,,,,,,7
1105,145,444,11,revaluation,False,./assets/img/canyon/animals/giraffe.jpg,canyon,30.0,,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",7,,,False,8,1251.7999999523163,,ArrowRight,,,,,,7
1106,146,447,11,revaluation,False,./assets/img/canyon/animals/giraffe.jpg,canyon,30.0,,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",8,,,False,8,1450.1000000238419,,ArrowRight,,,,,,8
1107,147,449,11,revaluation,False,./assets/img/canyon/animals/lion.jpg,canyon,10.0,,False,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",8,,,False,8,450.7000000476837,,ArrowRight,,,,,,8
1170,50,241,12,revaluation,False,./assets/img/ocean/animals/octopus.jpg,ocean,2.0,,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",0,,,True,4,816.0000000002328,,ArrowLeft,,,,,,0
1171,51,243,12,revaluation,False,./assets/img/ocean/animals/seahorse.jpg,ocean,8.0,,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",0,,,True,4,1159.0,,ArrowLeft,,,,,,0
1172,52,245,12,revaluation,False,./assets/img/ocean/animals/octopus.jpg,ocean,11.0,,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",1,,,True,4,884.0,,ArrowRight,,,,,,1
1173,53,247,12,revaluation,False,./assets/img/ocean/animals/octopus.jpg,ocean,11.0,,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",1,,,True,4,853.0000000002328,,ArrowRight,,,,,,2
1174,54,250,12,revaluation,False,./assets/img/ocean/animals/seahorse.jpg,ocean,8.0,,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",2,,,True,4,1245.0,,ArrowLeft,,,,,,1
1175,55,252,12,revaluation,False,./assets/img/ocean/animals/seahorse.jpg,ocean,27.0,,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",2,,,True,4,831.0000000002328,,ArrowRight,,,,,,2
1176,56,254,12,revaluation,False,./assets/img/ocean/animals/octopus.jpg,ocean,11.0,,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",3,,,True,4,1364.0,,ArrowRight,,,,,,3
1177,57,256,12,revaluation,False,./assets/img/ocean/animals/octopus.jpg,ocean,2.0,,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",3,,,True,4,871.0,,ArrowLeft,,,,,,4
1178,58,259,12,revaluation,False,./assets/img/ocean/animals/octopus.jpg,ocean,11.0,,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",4,,,True,4,1662.0,,ArrowRight,,,,,,5
1179,59,261,12,revaluation,False,./assets/img/ocean/animals/seahorse.jpg,ocean,27.0,,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",4,,,True,4,917.0,,ArrowRight,,,,,,3
1180,60,263,12,revaluation,False,./assets/img/ocean/animals/seahorse.jpg,ocean,27.0,,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",5,,,True,4,792.0,,ArrowRight,,,,,,4
1181,61,265,12,revaluation,False,./assets/img/ocean/animals/seahorse.jpg,ocean,27.0,,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",5,,,True,4,1304.0,,ArrowRight,,,,,,5
1182,62,268,12,revaluation,False,./assets/img/ocean/animals/seahorse.jpg,ocean,27.0,,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",6,,,True,4,812.0,,ArrowRight,,,,,,6
1183,63,270,12,revaluation,False,./assets/img/ocean/animals/octopus.jpg,ocean,11.0,,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",6,,,True,4,501.0,,ArrowRight,,,,,,6
1184,64,272,12,revaluation,False,./assets/img/ocean/animals/octopus.jpg,ocean,2.0,,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",7,,,True,4,583.0,,ArrowLeft,,,,,,7
1185,65,274,12,revaluation,False,./assets/img/ocean/animals/octopus.jpg,ocean,11.0,,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",7,,,True,4,903.0,,ArrowRight,,,,,,8
1186,66,277,12,revaluation,False,./assets/img/ocean/animals/seahorse.jpg,ocean,27.0,,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",8,,,True,4,1290.0,,ArrowRight,,,,,,7
1187,67,279,12,revaluation,False,./assets/img/ocean/animals/seahorse.jpg,ocean,27.0,,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",8,,,True,4,779.0,,ArrowRight,,,,,,8
1250,130,423,12,revaluation,False,./assets/img/canyon/animals/lion.jpg,canyon,30.0,,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",0,,,True,4,922.0,,ArrowRight,,,,,,0
1251,131,425,12,revaluation,False,./assets/img/canyon/animals/lion.jpg,canyon,30.0,,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",0,,,True,4,1221.0,,ArrowRight,,,,,,1
1252,132,427,12,revaluation,False,./assets/img/canyon/animals/lion.jpg,canyon,30.0,,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",1,,,True,4,658.9999999997672,,ArrowRight,,,,,,2
1253,133,429,12,revaluation,False,./assets/img/canyon/animals/lion.jpg,canyon,30.0,,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",1,,,True,4,677.0,,ArrowRight,,,,,,3
1254,134,432,12,revaluation,True,./assets/img/canyon/animals/giraffe.jpg,canyon,-5.0,,False,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",2,,,True,4,,,,,,,,,0
