"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","browser_interaction","low_quality","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"sailing-trial","156","899076","0.0-11.0-119.0","","","","","","false","","","","","","","","null","","1188.6000000000931","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","157","902153","0.0-11.0-120.0","","","","","","false","","","","","","","","557.6999999999534","","30.699999999953434","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","158","904697","0.0-11.0-121.0","","","","","","false","","","","","","","","null","","778.0999999998603","","2","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","159","908556","0.0-11.0-122.0","","","","","","false","","","","","","","","694.0999999998603","","176.19999999995343","","0","0","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","160","910625","0.0-11.0-123.0","","","","","","false","","","","","","","","null","","821.5","","2","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","161","914571","0.0-11.0-124.0","","","","","","false","","","","","","","","655.3000000000466","","479.60000000009313","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","162","917458","0.0-11.0-125.0","","","","","","false","","","","","","","","null","","723.4000000001397","","1","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","163","920629","0.0-11.0-126.0","","","","","","false","","","","","","","","613.6000000000931","","344.5","","3","0","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","164","923294","0.0-11.0-127.0","","","","","","false","","","","","","","","null","","922.3000000000466","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","165","926640","0.0-11.0-128.0","","","","","","false","","","","","","","","958.5999999998603","","6.400000000139698","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","166","928789","0.0-11.0-129.0","","","","","","false","","","","","","","","null","","876.5999999998603","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","167","932788","0.0-11.0-130.0","","","","","","false","","","","","","","","677.6000000000931","","460.9000000001397","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","168","934851","0.0-11.0-131.0","","","","","","false","","","","","","","","null","","705.3000000000466","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","169","938809","0.0-11.0-132.0","","","","","","false","","","","","","","","759.6999999999534","","321.69999999995343","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","170","942622","0.0-11.0-133.0","","","","","","false","","","","","","","","null","","2070.5999999998603","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","171","946559","0.0-11.0-134.0","","","","","","false","","","","","","","","588.0999999998603","","292.9000000001397","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","172","949219","0.0-11.0-135.0","","","","","","false","","","","","","","","null","","860.3999999999069","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","173","953808","0.0-11.0-136.0","","","","","","false","","","","","","","","1295.6999999999534","","124.5","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","174","957913","0.0-11.0-137.0","","","","","","false","","","","","","","","null","","1097.1000000000931","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","175","963404","0.0-11.0-138.0","","","","","","false","","","","","","","","1775.3999999999069","","182.19999999995343","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","176","966108","0.0-11.0-139.0","","","","","","false","","","","","","","","null","","746.6999999999534","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","177","969353","0.0-11.0-140.0","","","","","","false","","","","","","","","681.1999999999534","","220.89999999990687","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","178","973923","0.0-11.0-141.0","","","","","","false","","","","","","","","null","","1962.4000000001397","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","179","978566","0.0-11.0-142.0","","","","","","false","","","","","","","","981.6999999999534","","276.20000000018626","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","180","984538","0.0-11.0-143.0","","","","","","false","","","","","","","","null","","3774.2999999998137","","2","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","181","988604","0.0-11.0-144.0","","","","","","false","","","","","","","","1043.5","","363.39999999990687","","3","0","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","182","991876","0.0-11.0-145.0","","","","","","false","","","","","","","","null","","865.3000000000466","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","183","995231","0.0-11.0-146.0","","","","","","false","","","","","","","","799.6999999999534","","36.5","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","184","999350","0.0-11.0-147.0","","","","","","false","","","","","","","","null","","1857","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","185","1003150","0.0-11.0-148.0","","","","","","false","","","","","","","","784.8000000000466","","196.5","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","186","1006405","0.0-11.0-149.0","","","","","","false","","","","","","","","null","","1014.6000000000931","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","187","1011813","0.0-11.0-150.0","","","","","","false","","","","","","","","689.5","","728.1999999999534","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","188","1014862","0.0-11.0-151.0","","","","","","false","","","","","","","","null","","1259.4000000001397","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","189","1018634","0.0-11.0-152.0","","","","","","false","","","","","","","","651.2999999998137","","403.60000000009313","","1","1","arrowleft","0","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","190","1020888","0.0-11.0-153.0","","","","","","false","","","","","","","","null","","845.7999999998137","","3","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","191","1025183","0.0-11.0-154.0","","","","","","false","","","","","","","","1160.6000000000931","","357.69999999995343","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","192","1027776","0.0-11.0-155.0","","","","","","false","","","","","","","","null","","801.6000000000931","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","193","1031840","0.0-11.0-156.0","","","","","","false","","","","","","","","591.6000000000931","","261.10000000009313","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","194","1035341","0.0-11.0-157.0","","","","","","false","","","","","","","","null","","1797","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","195","1038666","0.0-11.0-158.0","","","","","","false","","","","","","","","639.3000000000466","","168.19999999995343","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","196","1042836","0.0-11.0-159.0","","","","","","false","","","","","","","","null","","1856.1000000000931","","2","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","197","1047523","0.0-11.0-160.0","","","","","","false","","","","","","","","1409.8999999999069","","279.19999999995343","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","198","1051537","0.0-11.0-161.0","","","","","","false","","","","","","","","null","","897.2999999998137","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","199","1055510","0.0-11.0-162.0","","","","","","false","","","","","","","","968.6999999997206","","129.6999999997206","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","200","1060140","0.0-11.0-163.0","","","","","","false","","","","","","","","null","","2007.3000000002794","","2","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","201","1065826","0.0-11.0-164.0","","","","","","false","","","","","","","","1497.4000000003725","","236.1999999997206","","0","1","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","202","1069114","0.0-11.0-165.0","","","","","","false","","","","","","","","null","","1434.8000000002794","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","203","1072633","0.0-11.0-166.0","","","","","","false","","","","","","","","701.1000000000931","","350.10000000009313","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","204","1075014","0.0-11.0-167.0","","","","","","false","","","","","","","","null","","1129.1999999997206","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","205","1078762","0.0-11.0-168.0","","","","","","false","","","","","","","","696.1999999997206","","184.60000000009313","","2","1","arrowright","1","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","206","1080910","0.0-11.0-169.0","","","","","","false","","","","","","","","null","","804.4000000003725","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","207","1084122","0.0-11.0-170.0","","","","","","false","","","","","","","","628.7000000001863","","217.90000000037253","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","208","1086307","0.0-11.0-171.0","","","","","","false","","","","","","","","null","","953.4000000003725","","0","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","209","1090470","0.0-11.0-172.0","","","","","","false","","","","","","","","551.4000000003725","","424.79999999981374","","2","1","arrowright","1","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","210","1092494","0.0-11.0-173.0","","","","","","false","","","","","","","","null","","771.3000000002794","","2","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","211","1100581","0.0-11.0-174.0","","","","","","false","","","","","","","","3133.5","","987.7999999998137","","0","1","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","212","1102544","0.0-11.0-175.0","","","","","","false","","","","","","","","null","","760.0999999996275","","0","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","213","1106301","0.0-11.0-176.0","","","","","","false","","","","","","","","753.4000000003725","","636.7000000001863","","3","0","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","214","1108444","0.0-11.0-177.0","","","","","","false","","","","","","","","null","","909.3000000002794","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","215","1111527","0.0-11.0-178.0","","","","","","false","","","","","","","","638.3000000002794","","86.10000000009313","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","216","1114095","0.0-11.0-179.0","","","","","","false","","","","","","","","null","","818.5","","3","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","217","1117531","0.0-11.0-180.0","","","","","","false","","","","","","","","545.9000000003725","","79.6999999997206","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","218","1120084","0.0-11.0-181.0","","","","","","false","","","","","","","","null","","834.1999999997206","","2","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","219","1123499","0.0-11.0-182.0","","","","","","false","","","","","","","","530.6000000000931","","18","","2","1","arrowright","1","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","220","1125586","0.0-11.0-183.0","","","","","","false","","","","","","","","null","","816","","0","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","221","1128764","0.0-11.0-184.0","","","","","","false","","","","","","","","594.7000000001863","","163.89999999990687","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","222","1130875","0.0-11.0-185.0","","","","","","false","","","","","","","","null","","840.6000000000931","","0","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","223","1135938","0.0-11.0-186.0","","","","","","false","","","","","","","","1086","","76.79999999981374","","2","1","arrowright","1","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","224","1140177","0.0-11.0-187.0","","","","","","false","","","","","","","","null","","2647.6999999997206","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","225","1143216","0.0-11.0-188.0","","","","","","false","","","","","","","","658.2999999998137","","87.70000000018626","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","226","1145813","0.0-11.0-189.0","","","","","","false","","","","","","","","null","","882.5","","2","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","227","1149002","0.0-11.0-190.0","","","","","","false","","","","","","","","493","","232","","3","0","arrowright","1","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","228","1151556","0.0-11.0-191.0","","","","","","false","","","","","","","","null","","840.3999999999069","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","229","1154661","0.0-11.0-192.0","","","","","","false","","","","","","","","540.3999999999069","","428.60000000009313","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","230","1157132","0.0-11.0-193.0","","","","","","false","","","","","","","","null","","683.2000000001863","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","231","1160836","0.0-11.0-194.0","","","","","","false","","","","","","","","637.6999999997206","","10.300000000279397","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","232","1163160","0.0-11.0-195.0","","","","","","false","","","","","","","","null","","620.6000000000931","","2","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","233","1168609","0.0-11.0-196.0","","","","","","false","","","","","","","","639.7999999998137","","356.20000000018626","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","234","1171569","0.0-11.0-197.0","","","","","","false","","","","","","","","null","","1171.2000000001863","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","235","1174832","0.0-11.0-198.0","","","","","","false","","","","","","","","603.2000000001863","","393.60000000009313","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","236","1177489","0.0-11.0-199.0","","","","","","false","","","","","","","","null","","849.8000000002794","","0","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","237","1181176","0.0-11.0-200.0","","","","","","false","","","","","","","","571.5999999996275","","117.39999999990687","","2","1","arrowright","1","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","238","1183294","0.0-11.0-201.0","","","","","","false","","","","","","","","null","","829.5","","0","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","239","1186941","0.0-11.0-202.0","","","","","","false","","","","","","","","514.1999999997206","","433.1999999997206","","1","0","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","240","1189791","0.0-11.0-203.0","","","","","","false","","","","","","","","null","","806.3000000002794","","2","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","241","1192956","0.0-11.0-204.0","","","","","","false","","","","","","","","518.5","","336.79999999981374","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","242","1195593","0.0-11.0-205.0","","","","","","false","","","","","","","","null","","821.7999999998137","","0","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","243","1199571","0.0-11.0-206.0","","","","","","false","","","","","","","","1310.3999999999069","","62.10000000009313","","3","0","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","244","1205789","0.0-11.0-207.0","","","","","","false","","","","","","","","null","","3201.399999999907","","0","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","245","1210920","0.0-11.0-208.0","","","","","","false","","","","","","","","1360","","700.8000000002794","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","246","1213375","0.0-11.0-209.0","","","","","","false","","","","","","","","null","","690.7000000001863","","0","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","247","1216814","0.0-11.0-210.0","","","","","","false","","","","","","","","635.4000000003725","","396.1999999997206","","3","0","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","248","1219370","0.0-11.0-211.0","","","","","","false","","","","","","","","null","","780","","1","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","249","1222987","0.0-11.0-212.0","","","","","","false","","","","","","","","853.7000000001863","","121.60000000009313","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","250","1226658","0.0-11.0-213.0","","","","","","false","","","","","","","","null","","1960.3000000002794","","0","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","251","1231727","0.0-11.0-214.0","","","","","","false","","","","","","","","2382.6999999997206","","423.5","","3","0","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","252","1233784","0.0-11.0-215.0","","","","","","false","","","","","","","","null","","777.7000000001863","","0","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","253","1238018","0.0-11.0-216.0","","","","","","false","","","","","","","","1278","","159.10000000009313","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","254","1243337","0.0-11.0-217.0","","","","","","false","","","","","","","","null","","2961.2999999998137","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","255","1247744","0.0-11.0-218.0","","","","","","false","","","","","","","","1361.0999999996275","","154.1999999997206","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","256","1250491","0.0-11.0-219.0","","","","","","false","","","","","","","","null","","885.5","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","257","1254194","0.0-11.0-220.0","","","","","","false","","","","","","","","612","","150.79999999981374","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","258","1256207","0.0-11.0-221.0","","","","","","false","","","","","","","","null","","753.7000000001863","","1","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","259","1259826","0.0-11.0-222.0","","","","","","false","","","","","","","","689.8999999999069","","141.10000000009313","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","260","1263053","0.0-11.0-223.0","","","","","","false","","","","","","","","null","","775.1999999997206","","2","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","261","1266604","0.0-11.0-224.0","","","","","","false","","","","","","","","690.1000000000931","","94.59999999962747","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","262","1270012","0.0-11.0-225.0","","","","","","false","","","","","","","","null","","1082.6999999997206","","0","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","263","1274173","0.0-11.0-226.0","","","","","","false","","","","","","","","696.3999999999069","","340.29999999981374","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","264","1276524","0.0-11.0-227.0","","","","","","false","","","","","","","","null","","1225.3999999999069","","2","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","265","1279824","0.0-11.0-228.0","","","","","","false","","","","","","","","589.7000000001863","","379.60000000009313","","3","0","arrowright","1","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","266","1282172","0.0-11.0-229.0","","","","","","false","","","","","","","","null","","1022.2999999998137","","1","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","267","1285949","0.0-11.0-230.0","","","","","","false","","","","","","","","571","","412","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","268","1288683","0.0-11.0-231.0","","","","","","false","","","","","","","","null","","946.6000000000931","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","269","1292318","0.0-11.0-232.0","","","","","","false","","","","","","","","800.6999999997206","","106.3000000002794","","1","0","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","270","1295537","0.0-11.0-233.0","","","","","","false","","","","","","","","null","","1110.8999999999069","","0","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","271","1299145","0.0-11.0-234.0","","","","","","false","","","","","","","","761.2000000001863","","121.10000000009313","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","272","1303002","0.0-11.0-235.0","","","","","","false","","","","","","","","null","","1613.5","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","273","1306817","0.0-11.0-236.0","","","","","","false","","","","","","","","607.1000000000931","","269.89999999990687","","3","1","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","274","1310097","0.0-11.0-237.0","","","","","","false","","","","","","","","null","","1227.1000000000931","","3","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","275","1313666","0.0-11.0-238.0","","","","","","false","","","","","","","","742.6000000000931","","124.89999999990687","","3","0","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","276","1316565","0.0-11.0-239.0","","","","","","false","","","","","","","","null","","1048.6000000000931","","2","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","277","1320184","0.0-11.0-240.0","","","","","","false","","","","","","","","722.7999999998137","","26.200000000186265","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","278","1322562","0.0-11.0-241.0","","","","","","false","","","","","","","","null","","1044.5","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","279","1325646","0.0-11.0-242.0","","","","","","false","","","","","","","","646.3999999999069","","186.5","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","280","1327956","0.0-11.0-243.0","","","","","","false","","","","","","","","null","","734.7999999998137","","1","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","281","1332199","0.0-11.0-244.0","","","","","","false","","","","","","","","1739.1000000000931","","87","","1","0","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","282","1334746","0.0-11.0-245.0","","","","","","false","","","","","","","","null","","1022.5","","1","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","283","1337923","0.0-11.0-246.0","","","","","","false","","","","","","","","524.5","","309.6999999997206","","3","0","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","284","1340050","0.0-11.0-247.0","","","","","","false","","","","","","","","null","","872.1000000000931","","0","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","285","1343701","0.0-11.0-248.0","","","","","","false","","","","","","","","786.3999999999069","","41.39999999990687","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","286","1346806","0.0-11.0-249.0","","","","","","false","","","","","","","","null","","1884.6999999997206","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","287","1350715","0.0-11.0-250.0","","","","","","false","","","","","","","","619.5999999996275","","489.29999999981374","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","288","1352716","0.0-11.0-251.0","","","","","","false","","","","","","","","null","","756.7999999998137","","1","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","289","1356523","0.0-11.0-252.0","","","","","","false","","","","","","","","670.8999999999069","","355.29999999981374","","1","0","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","290","1359124","0.0-11.0-253.0","","","","","","false","","","","","","","","null","","790.3000000002794","","1","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","291","1362876","0.0-11.0-254.0","","","","","","false","","","","","","","","669.7999999998137","","237.6999999997206","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","292","1364995","0.0-11.0-255.0","","","","","","false","","","","","","","","null","","850.3999999999069","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","293","1367928","0.0-11.0-256.0","","","","","","false","","","","","","","","620.7999999998137","","10.899999999906868","","1","0","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","294","1370637","0.0-11.0-257.0","","","","","","false","","","","","","","","null","","960.1000000000931","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","295","1374147","0.0-11.0-258.0","","","","","","false","","","","","","","","554.8999999999069","","157.5","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","296","1376626","0.0-11.0-259.0","","","","","","false","","","","","","","","null","","735.1000000000931","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","297","1380167","0.0-11.0-260.0","","","","","","false","","","","","","","","523.3999999999069","","63.10000000009313","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","298","1382256","0.0-11.0-261.0","","","","","","false","","","","","","","","null","","789.2000000001863","","1","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","299","1386994","0.0-11.0-262.0","","","","","","false","","","","","","","","1854.3999999999069","","107.70000000018626","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","300","1389189","0.0-11.0-263.0","","","","","","false","","","","","","","","null","","1055.7999999998137","","2","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","301","1392904","0.0-11.0-264.0","","","","","","false","","","","","","","","726.3000000002794","","312.70000000018626","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","302","1395306","0.0-11.0-265.0","","","","","","false","","","","","","","","null","","1152.5","","0","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","303","1399275","0.0-11.0-266.0","","","","","","false","","","","","","","","597.2999999998137","","545.7000000001863","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","304","1402242","0.0-11.0-267.0","","","","","","false","","","","","","","","null","","1226.1000000000931","","2","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","305","1406260","0.0-11.0-268.0","","","","","","false","","","","","","","","1055.5","","60.700000000186265","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","306","1408147","0.0-11.0-269.0","","","","","","false","","","","","","","","null","","698.7999999998137","","3","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","307","1411620","0.0-11.0-270.0","","","","","","false","","","","","","","","659.5","","29.100000000093132","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
