,index,subject_id,task_part,rt,timeout,stimulus,environment,score,isCatch,correct,block_condition,block_order,rewardMap,trial_num,ground_truth,age,subject_condition,rest,response0,response1,is_optimal_first,is_optimal_second,categorical_age,trial
2043,236,10009,revaluation,[386.39999997615814],False,./assets/img/ocean/animals/octopus.jpg,ocean,30.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",9,,18.53,3,norest,ArrowRight,,,,Adults,4
2044,238,10009,revaluation,[495.89999997615814],False,./assets/img/ocean/animals/seahorse.jpg,ocean,23.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",10,,18.53,3,norest,ArrowLeft,,,,Adults,5
2045,240,10009,revaluation,[417],False,./assets/img/ocean/animals/octopus.jpg,ocean,30.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",11,,18.53,3,norest,ArrowRight,,,,Adults,5
2046,242,10009,revaluation,[499.2000000476837],False,./assets/img/ocean/animals/octopus.jpg,ocean,30.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",12,,18.53,3,norest,ArrowRight,,,,Adults,6
2047,244,10009,revaluation,[429.3000000715256],False,./assets/img/ocean/animals/seahorse.jpg,ocean,23.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",13,,18.53,3,norest,ArrowLeft,,,,Adults,6
2048,246,10009,revaluation,[562.3999999761581],False,./assets/img/ocean/animals/seahorse.jpg,ocean,23.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",14,,18.53,3,norest,ArrowLeft,,,,Adults,7
2049,248,10009,revaluation,[396.2000000476837],False,./assets/img/ocean/animals/octopus.jpg,ocean,30.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",15,,18.53,3,norest,ArrowRight,,,,Adults,7
2050,250,10009,revaluation,[365.10000002384186],False,./assets/img/ocean/animals/octopus.jpg,ocean,30.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",16,,18.53,3,norest,ArrowRight,,,,Adults,8
2051,252,10009,revaluation,[325.2999999523163],False,./assets/img/ocean/animals/seahorse.jpg,ocean,23.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",17,,18.53,3,norest,ArrowLeft,,,,Adults,8
2114,393,10009,revaluation,[1129.8000000715256],False,./assets/img/canyon/animals/lion.jpg,canyon,27.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",0,,18.53,3,norest,ArrowRight,,,,Adults,0
2115,395,10009,revaluation,[372.59999990463257],False,./assets/img/canyon/animals/giraffe.jpg,canyon,2.0,,False,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",1,,18.53,3,norest,ArrowLeft,,,,Adults,0
2116,397,10009,revaluation,[1213.3000000715256],False,./assets/img/canyon/animals/lion.jpg,canyon,27.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",2,,18.53,3,norest,ArrowRight,,,,Adults,1
2117,399,10009,revaluation,[619.8999999761581],False,./assets/img/canyon/animals/lion.jpg,canyon,27.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",3,,18.53,3,norest,ArrowRight,,,,Adults,2
2118,401,10009,revaluation,[901.5],False,./assets/img/canyon/animals/lion.jpg,canyon,8.0,,False,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",4,,18.53,3,norest,ArrowLeft,,,,Adults,3
2119,403,10009,revaluation,[750.4000000953674],False,./assets/img/canyon/animals/giraffe.jpg,canyon,11.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",5,,18.53,3,norest,ArrowRight,,,,Adults,1
2120,405,10009,revaluation,[312.39999997615814],False,./assets/img/canyon/animals/lion.jpg,canyon,27.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",6,,18.53,3,norest,ArrowRight,,,,Adults,4
2121,407,10009,revaluation,[216.39999997615814],False,./assets/img/canyon/animals/giraffe.jpg,canyon,11.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",7,,18.53,3,norest,ArrowRight,,,,Adults,2
2122,409,10009,revaluation,[337],False,./assets/img/canyon/animals/giraffe.jpg,canyon,11.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",8,,18.53,3,norest,ArrowRight,,,,Adults,3
2123,411,10009,revaluation,[329.8000000715256],False,./assets/img/canyon/animals/giraffe.jpg,canyon,11.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",9,,18.53,3,norest,ArrowRight,,,,Adults,4
2124,413,10009,revaluation,[265.60000002384186],False,./assets/img/canyon/animals/lion.jpg,canyon,27.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",10,,18.53,3,norest,ArrowRight,,,,Adults,5
2125,415,10009,revaluation,[268],False,./assets/img/canyon/animals/lion.jpg,canyon,27.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",11,,18.53,3,norest,ArrowRight,,,,Adults,6
2126,417,10009,revaluation,[464.60000002384186],False,./assets/img/canyon/animals/giraffe.jpg,canyon,11.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",12,,18.53,3,norest,ArrowRight,,,,Adults,5
2127,419,10009,revaluation,[376],False,./assets/img/canyon/animals/lion.jpg,canyon,27.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",13,,18.53,3,norest,ArrowRight,,,,Adults,7
2128,421,10009,revaluation,[282.10000002384186],False,./assets/img/canyon/animals/giraffe.jpg,canyon,11.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",14,,18.53,3,norest,ArrowRight,,,,Adults,6
2129,423,10009,revaluation,[275.7999999523163],False,./assets/img/canyon/animals/giraffe.jpg,canyon,11.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",15,,18.53,3,norest,ArrowRight,,,,Adults,7
2130,425,10009,revaluation,[305.60000002384186],False,./assets/img/canyon/animals/giraffe.jpg,canyon,11.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",16,,18.53,3,norest,ArrowRight,,,,Adults,8
2131,427,10009,revaluation,[257.5],False,./assets/img/canyon/animals/lion.jpg,canyon,27.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}",17,,18.53,3,norest,ArrowRight,,,,Adults,8
2282,222,9642,revaluation,[955.3999999761581],False,./assets/img/ocean/animals/seahorse.jpg,ocean,26.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",0,,16.37,1,norest,ArrowLeft,,,,Adolescents,0
2283,224,9642,revaluation,[630.7000000476837],False,./assets/img/ocean/animals/octopus.jpg,ocean,5.0,,False,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",1,,16.37,1,norest,ArrowLeft,,,,Adolescents,0
2284,226,9642,revaluation,[450.60000002384186],False,./assets/img/ocean/animals/seahorse.jpg,ocean,26.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",2,,16.37,1,norest,ArrowLeft,,,,Adolescents,1
2285,228,9642,revaluation,[662.3999999761581],False,./assets/img/ocean/animals/seahorse.jpg,ocean,26.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",3,,16.37,1,norest,ArrowLeft,,,,Adolescents,2
2286,230,9642,revaluation,[382.60000002384186],False,./assets/img/ocean/animals/octopus.jpg,ocean,17.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",4,,16.37,1,norest,ArrowRight,,,,Adolescents,1
2287,232,9642,revaluation,[373.2000000476837],False,./assets/img/ocean/animals/seahorse.jpg,ocean,26.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",5,,16.37,1,norest,ArrowLeft,,,,Adolescents,3
2288,234,9642,revaluation,[479.2999999523163],False,./assets/img/ocean/animals/octopus.jpg,ocean,17.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",6,,16.37,1,norest,ArrowRight,,,,Adolescents,2
2289,236,9642,revaluation,[410],False,./assets/img/ocean/animals/seahorse.jpg,ocean,26.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",7,,16.37,1,norest,ArrowLeft,,,,Adolescents,4
2290,238,9642,revaluation,[537.4000000953674],False,./assets/img/ocean/animals/seahorse.jpg,ocean,26.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",8,,16.37,1,norest,ArrowLeft,,,,Adolescents,5
2291,240,9642,revaluation,[430.8000000715256],False,./assets/img/ocean/animals/octopus.jpg,ocean,17.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",9,,16.37,1,norest,ArrowRight,,,,Adolescents,3
2292,242,9642,revaluation,[501.5],False,./assets/img/ocean/animals/seahorse.jpg,ocean,26.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",10,,16.37,1,norest,ArrowLeft,,,,Adolescents,6
2293,244,9642,revaluation,[427.5],False,./assets/img/ocean/animals/octopus.jpg,ocean,17.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",11,,16.37,1,norest,ArrowRight,,,,Adolescents,4
2294,246,9642,revaluation,[381],False,./assets/img/ocean/animals/seahorse.jpg,ocean,26.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",12,,16.37,1,norest,ArrowLeft,,,,Adolescents,7
2295,248,9642,revaluation,[506.7000000476837],False,./assets/img/ocean/animals/octopus.jpg,ocean,17.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",13,,16.37,1,norest,ArrowRight,,,,Adolescents,5
2296,250,9642,revaluation,[649],False,./assets/img/ocean/animals/octopus.jpg,ocean,17.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",14,,16.37,1,norest,ArrowRight,,,,Adolescents,6
2297,252,9642,revaluation,[458.2000000476837],False,./assets/img/ocean/animals/seahorse.jpg,ocean,26.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",15,,16.37,1,norest,ArrowLeft,,,,Adolescents,8
2298,254,9642,revaluation,[531.2999999523163],False,./assets/img/ocean/animals/octopus.jpg,ocean,17.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",16,,16.37,1,norest,ArrowRight,,,,Adolescents,7
2299,256,9642,revaluation,[540.1000000238419],False,./assets/img/ocean/animals/octopus.jpg,ocean,17.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",17,,16.37,1,norest,ArrowRight,,,,Adolescents,8
2362,397,9642,revaluation,[1134],False,./assets/img/canyon/animals/giraffe.jpg,canyon,7.0,,False,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":27,""ArrowUp,ArrowRight"":15,""ArrowDown,ArrowLeft"":21,""ArrowDown,ArrowRight"":7}",0,,16.37,1,norest,ArrowRight,,,,Adolescents,0
2363,399,9642,revaluation,[837.7999999523163],False,./assets/img/canyon/animals/lion.jpg,canyon,15.0,,False,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":27,""ArrowUp,ArrowRight"":15,""ArrowDown,ArrowLeft"":21,""ArrowDown,ArrowRight"":7}",1,,16.37,1,norest,ArrowRight,,,,Adolescents,0
2364,401,9642,revaluation,[515.3000000715256],False,./assets/img/canyon/animals/giraffe.jpg,canyon,21.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":27,""ArrowUp,ArrowRight"":15,""ArrowDown,ArrowLeft"":21,""ArrowDown,ArrowRight"":7}",2,,16.37,1,norest,ArrowLeft,,,,Adolescents,1
2365,403,9642,revaluation,[340.8000000715256],False,./assets/img/canyon/animals/lion.jpg,canyon,27.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":27,""ArrowUp,ArrowRight"":15,""ArrowDown,ArrowLeft"":21,""ArrowDown,ArrowRight"":7}",3,,16.37,1,norest,ArrowLeft,,,,Adolescents,1
2366,405,9642,revaluation,[334.8000000715256],False,./assets/img/canyon/animals/giraffe.jpg,canyon,21.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":27,""ArrowUp,ArrowRight"":15,""ArrowDown,ArrowLeft"":21,""ArrowDown,ArrowRight"":7}",4,,16.37,1,norest,ArrowLeft,,,,Adolescents,2
2367,407,9642,revaluation,[279.2000000476837],False,./assets/img/canyon/animals/giraffe.jpg,canyon,21.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":27,""ArrowUp,ArrowRight"":15,""ArrowDown,ArrowLeft"":21,""ArrowDown,ArrowRight"":7}",5,,16.37,1,norest,ArrowLeft,,,,Adolescents,3
2368,409,9642,revaluation,[63.299999952316284],False,./assets/img/canyon/animals/lion.jpg,canyon,27.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":27,""ArrowUp,ArrowRight"":15,""ArrowDown,ArrowLeft"":21,""ArrowDown,ArrowRight"":7}",6,,16.37,1,norest,ArrowLeft,,,,Adolescents,2
2369,411,9642,revaluation,[268.89999997615814],False,./assets/img/canyon/animals/lion.jpg,canyon,27.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":27,""ArrowUp,ArrowRight"":15,""ArrowDown,ArrowLeft"":21,""ArrowDown,ArrowRight"":7}",7,,16.37,1,norest,ArrowLeft,,,,Adolescents,3
2370,413,9642,revaluation,[223.89999997615814],False,./assets/img/canyon/animals/giraffe.jpg,canyon,21.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":27,""ArrowUp,ArrowRight"":15,""ArrowDown,ArrowLeft"":21,""ArrowDown,ArrowRight"":7}",8,,16.37,1,norest,ArrowLeft,,,,Adolescents,4
2371,415,9642,revaluation,[232.90000009536743],False,./assets/img/canyon/animals/giraffe.jpg,canyon,21.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":27,""ArrowUp,ArrowRight"":15,""ArrowDown,ArrowLeft"":21,""ArrowDown,ArrowRight"":7}",9,,16.37,1,norest,ArrowLeft,,,,Adolescents,5
2372,417,9642,revaluation,[305.5],False,./assets/img/canyon/animals/lion.jpg,canyon,27.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":27,""ArrowUp,ArrowRight"":15,""ArrowDown,ArrowLeft"":21,""ArrowDown,ArrowRight"":7}",10,,16.37,1,norest,ArrowLeft,,,,Adolescents,4
2373,419,9642,revaluation,[315.10000002384186],False,./assets/img/canyon/animals/giraffe.jpg,canyon,21.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":27,""ArrowUp,ArrowRight"":15,""ArrowDown,ArrowLeft"":21,""ArrowDown,ArrowRight"":7}",11,,16.37,1,norest,ArrowLeft,,,,Adolescents,6
2374,421,9642,revaluation,[328.60000002384186],False,./assets/img/canyon/animals/giraffe.jpg,canyon,21.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":27,""ArrowUp,ArrowRight"":15,""ArrowDown,ArrowLeft"":21,""ArrowDown,ArrowRight"":7}",12,,16.37,1,norest,ArrowLeft,,,,Adolescents,7
2375,423,9642,revaluation,[569.3999999761581],False,./assets/img/canyon/animals/lion.jpg,canyon,27.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":27,""ArrowUp,ArrowRight"":15,""ArrowDown,ArrowLeft"":21,""ArrowDown,ArrowRight"":7}",13,,16.37,1,norest,ArrowLeft,,,,Adolescents,5
2376,425,9642,revaluation,[373.2000000476837],False,./assets/img/canyon/animals/giraffe.jpg,canyon,21.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":27,""ArrowUp,ArrowRight"":15,""ArrowDown,ArrowLeft"":21,""ArrowDown,ArrowRight"":7}",14,,16.37,1,norest,ArrowLeft,,,,Adolescents,8
2377,427,9642,revaluation,[429],False,./assets/img/canyon/animals/lion.jpg,canyon,27.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":27,""ArrowUp,ArrowRight"":15,""ArrowDown,ArrowLeft"":21,""ArrowDown,ArrowRight"":7}",15,,16.37,1,norest,ArrowLeft,,,,Adolescents,6
2378,429,9642,revaluation,[294.8000000715256],False,./assets/img/canyon/animals/lion.jpg,canyon,27.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":27,""ArrowUp,ArrowRight"":15,""ArrowDown,ArrowLeft"":21,""ArrowDown,ArrowRight"":7}",16,,16.37,1,norest,ArrowLeft,,,,Adolescents,7
2379,431,9642,revaluation,[350.2000000476837],False,./assets/img/canyon/animals/lion.jpg,canyon,27.0,,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":27,""ArrowUp,ArrowRight"":15,""ArrowDown,ArrowLeft"":21,""ArrowDown,ArrowRight"":7}",17,,16.37,1,norest,ArrowLeft,,,,Adolescents,8
2530,218,14427,revaluation,[890.2999999970198],False,./assets/img/canyon/animals/giraffe.jpg,canyon,26.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",0,,22.42,5,norest,ArrowLeft,,,,Adults,0
2531,220,14427,revaluation,[603],False,./assets/img/canyon/animals/lion.jpg,canyon,5.0,,False,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",1,,22.42,5,norest,ArrowLeft,,,,Adults,0
2532,222,14427,revaluation,[802.9000000022352],False,./assets/img/canyon/animals/lion.jpg,canyon,17.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",2,,22.42,5,norest,ArrowRight,,,,Adults,1
2533,224,14427,revaluation,[541.1999999992549],False,./assets/img/canyon/animals/lion.jpg,canyon,17.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",3,,22.42,5,norest,ArrowRight,,,,Adults,2
2534,226,14427,revaluation,[748.1999999992549],False,./assets/img/canyon/animals/giraffe.jpg,canyon,26.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",4,,22.42,5,norest,ArrowLeft,,,,Adults,1
2535,228,14427,revaluation,[956.5999999977648],False,./assets/img/canyon/animals/giraffe.jpg,canyon,26.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",5,,22.42,5,norest,ArrowLeft,,,,Adults,2
2536,230,14427,revaluation,[656.5],False,./assets/img/canyon/animals/lion.jpg,canyon,17.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",6,,22.42,5,norest,ArrowRight,,,,Adults,3
2537,232,14427,revaluation,[575.0999999977648],False,./assets/img/canyon/animals/lion.jpg,canyon,17.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",7,,22.42,5,norest,ArrowRight,,,,Adults,4
2538,234,14427,revaluation,[599.1999999992549],False,./assets/img/canyon/animals/lion.jpg,canyon,17.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",8,,22.42,5,norest,ArrowRight,,,,Adults,5
2539,236,14427,revaluation,[779.1999999992549],False,./assets/img/canyon/animals/giraffe.jpg,canyon,26.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",9,,22.42,5,norest,ArrowLeft,,,,Adults,3
2540,238,14427,revaluation,[854.3000000007451],False,./assets/img/canyon/animals/giraffe.jpg,canyon,26.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",10,,22.42,5,norest,ArrowLeft,,,,Adults,4
2541,240,14427,revaluation,[594.0999999977648],False,./assets/img/canyon/animals/giraffe.jpg,canyon,26.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",11,,22.42,5,norest,ArrowLeft,,,,Adults,5
2542,242,14427,revaluation,[718.5],False,./assets/img/canyon/animals/giraffe.jpg,canyon,26.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",12,,22.42,5,norest,ArrowLeft,,,,Adults,6
2543,244,14427,revaluation,[644.1999999992549],False,./assets/img/canyon/animals/lion.jpg,canyon,17.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",13,,22.42,5,norest,ArrowRight,,,,Adults,6
2544,246,14427,revaluation,[859.2000000029802],False,./assets/img/canyon/animals/lion.jpg,canyon,17.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",14,,22.42,5,norest,ArrowRight,,,,Adults,7
2545,248,14427,revaluation,[770.5999999977648],False,./assets/img/canyon/animals/giraffe.jpg,canyon,26.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",15,,22.42,5,norest,ArrowLeft,,,,Adults,7
2546,250,14427,revaluation,[871.8000000007451],False,./assets/img/canyon/animals/lion.jpg,canyon,17.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",16,,22.42,5,norest,ArrowRight,,,,Adults,8
2547,252,14427,revaluation,[643.6000000014901],False,./assets/img/canyon/animals/giraffe.jpg,canyon,26.0,,True,Control,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",17,,22.42,5,norest,ArrowLeft,,,,Adults,8
