"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","rest","browser_interaction","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","audioStim","slider_start","answer","error","numberMissed","duration","trial_num","condition","order","bonus"
"revaluation","384","1608615","0.0-4.0-2.1-0.80","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[1034.199999988079,536.1000000238419]","./assets/img/canyon/memory/18.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","60","original","2",""
"html-keyboard-response","385","1609117","0.0-4.0-2.1-1.80","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","61","","",""
"revaluation","386","1615122","0.0-4.0-2.1-0.81","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[579.7999999523163,452.5]","./assets/img/canyon/memory/23.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","62","original","2",""
"html-keyboard-response","387","1615624","0.0-4.0-2.1-1.81","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","63","","",""
"revaluation","388","1619629","0.0-4.0-2.1-0.82","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[1266.800000011921]","./assets/img/canyon/catch/0.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","","","64","original","2",""
"html-keyboard-response","389","1620131","0.0-4.0-2.1-1.82","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","65","","",""
"revaluation","390","1626138","0.0-4.0-2.1-0.83","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[374.19999998807907,235.69999998807907]","./assets/img/canyon/memory/24.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","66","original","2",""
"html-keyboard-response","391","1626640","0.0-4.0-2.1-1.83","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","67","","",""
"revaluation","392","1632647","0.0-4.0-2.1-0.84","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[562.1000000238419,480.30000001192093]","./assets/img/canyon/memory/8.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","68","original","2",""
"html-keyboard-response","393","1633149","0.0-4.0-2.1-1.84","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","69","","",""
"revaluation","394","1639156","0.0-4.0-2.1-0.85","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[651.6000000238419,394.60000002384186]","./assets/img/canyon/memory/24.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","70","original","2",""
"html-keyboard-response","395","1639659","0.0-4.0-2.1-1.85","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","71","","",""
"revaluation","396","1643665","0.0-4.0-2.1-0.86","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[942.1999999880791]","./assets/img/canyon/catch/6.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","","","72","original","2",""
"html-keyboard-response","397","1644167","0.0-4.0-2.1-1.86","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","73","","",""
"revaluation","398","1650173","0.0-4.0-2.1-0.87","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[932.3999999761581,907]","./assets/img/canyon/memory/39.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","74","original","2",""
"html-keyboard-response","399","1650675","0.0-4.0-2.1-1.87","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","75","","",""
"revaluation","400","1656682","0.0-4.0-2.1-0.88","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[510.30000001192093,475.89999997615814]","./assets/img/canyon/memory/6.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","76","original","2",""
"html-keyboard-response","401","1657185","0.0-4.0-2.1-1.88","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","77","","",""
"revaluation","402","1663192","0.0-4.0-2.1-0.89","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[839.5999999642372,462.69999998807907]","./assets/img/canyon/memory/5.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","78","original","2",""
"html-keyboard-response","403","1663694","0.0-4.0-2.1-1.89","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","79","","",""
"revaluation","404","1669700","0.0-4.0-2.1-0.90","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[875.1999999880791,555.9000000357628]","./assets/img/canyon/memory/16.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","80","original","2",""
"html-keyboard-response","405","1670203","0.0-4.0-2.1-1.90","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","81","","",""
"revaluation","406","1674208","0.0-4.0-2.1-0.91","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[1182.6000000238419]","./assets/img/canyon/catch/4.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","","","82","original","2",""
"html-keyboard-response","407","1674710","0.0-4.0-2.1-1.91","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","83","","",""
"revaluation","408","1680716","0.0-4.0-2.1-0.92","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[571.3999999761581,842.8000000119209]","./assets/img/canyon/memory/1.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","84","original","2",""
"html-keyboard-response","409","1681218","0.0-4.0-2.1-1.92","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","85","","",""
"revaluation","410","1687224","0.0-4.0-2.1-0.93","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[495.80000001192093,422.19999998807907]","./assets/img/canyon/memory/27.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","86","original","2",""
"html-keyboard-response","411","1687740","0.0-4.0-2.1-1.93","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","87","","",""
"revaluation","412","1693748","0.0-4.0-2.1-0.94","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[565.3999999761581,459.5]","./assets/img/canyon/memory/19.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","88","original","2",""
"html-keyboard-response","413","1694250","0.0-4.0-2.1-1.94","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","89","","",""
"revaluation","414","1700254","0.0-4.0-2.1-0.95","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[497.0999999642372,153.20000004768372]","./assets/img/canyon/memory/36.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","90","original","2",""
"html-keyboard-response","415","1700759","0.0-4.0-2.1-1.95","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","91","","",""
"revaluation","416","1706764","0.0-4.0-2.1-0.96","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[468.60000002384186,1170.3999999761581]","./assets/img/canyon/memory/37.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","92","original","2",""
"html-keyboard-response","417","1707266","0.0-4.0-2.1-1.96","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","93","","",""
"revaluation","418","1713273","0.0-4.0-2.1-0.97","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[808,348.5999999642372]","./assets/img/canyon/memory/6.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","94","original","2",""
"html-keyboard-response","419","1713775","0.0-4.0-2.1-1.97","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","95","","",""
"revaluation","420","1719781","0.0-4.0-2.1-0.98","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[480.5,393.80000001192093]","./assets/img/canyon/memory/11.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","96","original","2",""
"html-keyboard-response","421","1720284","0.0-4.0-2.1-1.98","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","97","","",""
"revaluation","422","1726291","0.0-4.0-2.1-0.99","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[549,771.8999999761581]","./assets/img/canyon/memory/29.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","98","original","2",""
"html-keyboard-response","423","1726794","0.0-4.0-2.1-1.99","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","99","","",""
"learning-instructions","424","1743255","0.0-4.0-3.1-0.2","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","3567.5","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","425","1755429","0.0-4.0-3.1-0.3","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","571.3000000119209","<p> In this part, you will also hear beeps from your friend and see special treasure chests that need a password. </p>
            <p> Do your best to count the high beeps <b>and</b> choose between each animals' chests at the same time.</p>
            <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","426","1759434","0.0-4.0-4.1-0.18","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[1086.5]","./assets/img/canyon/animals/lion.jpg","[""ArrowLeft""]","revaluation","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","","6_3","","","","","","0","original","2",""
"html-keyboard-response","427","1759947","0.0-4.0-4.1-1.18","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","428","1763964","0.0-4.0-4.1-0.19","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[965.1999999880791]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","revaluation","canyon","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowDown,ArrowRight","","11_4","","","","","","1","original","2",""
"html-keyboard-response","429","1764477","0.0-4.0-4.1-1.19","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","430","1768494","0.0-4.0-4.1-0.20","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[713.9000000357628]","./assets/img/canyon/animals/lion.jpg","[""ArrowLeft""]","revaluation","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","","3_0","","","","","","2","original","2",""
"html-keyboard-response","431","1769010","0.0-4.0-4.1-1.20","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","432","1773038","0.0-4.0-4.1-0.21","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[630.1000000238419]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowLeft""]","revaluation","canyon","5","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowLeft","","13_2","","","","","","3","original","2",""
"html-keyboard-response","433","1773551","0.0-4.0-4.1-1.21","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"html-slider-response","434","1776323","0.0-4.0-4.1-2.21-0.21","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","2770","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","2","beep chest","","","","false","","","","50","14","12","","","","","",""
"revaluation","435","1780338","0.0-4.0-4.1-0.22","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[1312.800000011921]","./assets/img/canyon/animals/lion.jpg","[""ArrowLeft""]","revaluation","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","","1_4","","","","","","4","original","2",""
"html-keyboard-response","436","1780854","0.0-4.0-4.1-1.22","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","437","1784865","0.0-4.0-4.1-0.23","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[894.1000000238419]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","revaluation","canyon","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowDown,ArrowRight","","18_0","","","","","","5","original","2",""
"html-keyboard-response","438","1785367","0.0-4.0-4.1-1.23","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","439","1789381","0.0-4.0-4.1-0.24","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[551.4000000357628]","./assets/img/canyon/animals/lion.jpg","[""ArrowLeft""]","revaluation","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","","2_1","","","","","","6","original","2",""
"html-keyboard-response","440","1789883","0.0-4.0-4.1-1.24","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","441","1793890","0.0-4.0-4.1-0.25","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[942.6000000238419]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","revaluation","canyon","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowDown,ArrowRight","","16_0","","","","","","7","original","2",""
"html-keyboard-response","442","1794393","0.0-4.0-4.1-1.25","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"html-slider-response","443","1796747","0.0-4.0-4.1-2.25-0.25","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","2352","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","0","beep chest","","","","false","","","","50","5","5","","","","","",""
"revaluation","444","1800751","0.0-4.0-4.1-0.26","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[1016.5]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","revaluation","canyon","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowDown,ArrowRight","","14_4","","","","","","8","original","2",""
"html-keyboard-response","445","1801254","0.0-4.0-4.1-1.26","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","446","1805261","0.0-4.0-4.1-0.27","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[881]","./assets/img/canyon/animals/lion.jpg","[""ArrowLeft""]","revaluation","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","","7_4","","","","","","9","original","2",""
"html-keyboard-response","447","1805764","0.0-4.0-4.1-1.27","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","448","1809770","0.0-4.0-4.1-0.28","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[533.3000000119209]","./assets/img/canyon/animals/lion.jpg","[""ArrowLeft""]","revaluation","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","","4_0","","","","","","10","original","2",""
"html-keyboard-response","449","1810272","0.0-4.0-4.1-1.28","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","450","1814286","0.0-4.0-4.1-0.29","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[633.6000000238419]","./assets/img/canyon/animals/lion.jpg","[""ArrowLeft""]","revaluation","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","","9_2","","","","","","11","original","2",""
"html-keyboard-response","451","1814788","0.0-4.0-4.1-1.29","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"html-slider-response","452","1817932","0.0-4.0-4.1-2.29-0.29","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","3143","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","2","beep chest","","","","false","","","","50","10","8","","","","","",""
"revaluation","453","1821948","0.0-4.0-4.1-0.30","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[1119]","./assets/img/canyon/animals/lion.jpg","[""ArrowLeft""]","revaluation","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","","8_2","","","","","","12","original","2",""
"html-keyboard-response","454","1822463","0.0-4.0-4.1-1.30","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","455","1826468","0.0-4.0-4.1-0.31","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[1064.800000011921]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","revaluation","canyon","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowDown,ArrowRight","","17_1","","","","","","13","original","2",""
"html-keyboard-response","456","1826969","0.0-4.0-4.1-1.31","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","457","1830974","0.0-4.0-4.1-0.32","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[265]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowLeft""]","revaluation","canyon","5","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowLeft","","10_3","","","","","","14","original","2",""
"html-keyboard-response","458","1831476","0.0-4.0-4.1-1.32","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","459","1835483","0.0-4.0-4.1-0.33","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[643.6999999880791]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","revaluation","canyon","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowDown,ArrowRight","","12_2","","","","","","15","original","2",""
"html-keyboard-response","460","1835997","0.0-4.0-4.1-1.33","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
