"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","rest","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","audioStim","slider_start","answer","error","numberMissed","duration","trial_num","condition","order","bonus"
"html-keyboard-response","118","661437","0.0-3.0-15.0-11.0-3.0","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:200px;color:red;"">1</div>","null","","","","","","","","","","","","","","","","",""
"revaluation","119","662073","0.0-3.0-15.0-12.0-0.0","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[635.1999999880791]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","","","",""
"html-keyboard-response","120","662581","0.0-3.0-15.0-12.0-1.0","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","121","663602","0.0-3.0-15.0-12.0-0.1","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[1019.6999999880791]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","","","",""
"html-keyboard-response","122","664109","0.0-3.0-15.0-12.0-1.1","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","123","670661","0.0-3.0-16.0-0.0","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","1988","<p> Before you start, we're going to ask you a few questions about how the game works. </p>","","instructions","","","","","","","","","","","","","","","",""
"comp-q","124","677407","0.0-3.0-17.0-0.0-0.0","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","1181.9000000357628","<p> <b> True or False? </b> </p>
            <p> There can be 50 pieces of treasure in a given animal's chest. </p>","1","comp_question","","","","true","","","","","","","","","","","",""
"comp-q","125","685638","0.0-3.0-17.0-0.0-1.0","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","1594.4000000357628","<p> <b> That's right! </b> The amount of treasure in each chest can range from 0 to 40 pieces. </p>","0","comp_answer","","","","","","","","","","","","","","","",""
"comp-q","126","693911","0.0-3.0-17.0-0.1-0.1","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","1167.4000000357628","<p> <b> True or False? </b> </p><p> In this game, all animals have the same amount of treasure in their left and right chests. </p>","1","comp_question","","","","true","","","","","","","","","","","",""
"comp-q","127","702415","0.0-3.0-17.0-0.1-1.1","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","3291.100000023842","<p> <b> That's right! </b> Animals have different amounts of treasure in their treasure chests. </p>","0","comp_answer","","","","","","","","","","","","","","","",""
"comp-q","128","708999","0.0-3.0-17.0-0.2-0.2","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","755.8000000119209","<p> <b> True or False? </b> </p><p> The same animal will always be there if you go up in the same place. </p>","0","comp_question","","","","true","","","","","","","","","","","",""
"comp-q","129","716439","0.0-3.0-17.0-0.2-1.2","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","1005.6000000238419","<p> <b> That's right! </b> One animal lives in the upper part and one lives in the lower part of every place. </p>","0","comp_answer","","","","","","","","","","","","","","","",""
"comp-q","130","723271","0.0-3.0-17.0-0.3-0.3","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","1317.300000011921","<p> <b> True or False? </b> </p><p> If you see a different picture, it means you are in a new place. </p>","0","comp_question","","","","false","","","","","","","","","","","",""
"comp-q","131","735095","0.0-3.0-17.0-0.3-1.3","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","741.1000000238419","<p> <b>Incorrect.</b> Lots of different images may show the same place. For example,  you may see three different images that all remind you that you are in outer space. </p>","0","comp_answer","","","","","","","","","","","","","","","",""
"comp-q","132","741270","0.0-3.0-17.0-0.4-0.4","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","676.5999999642372","<p> <b> True or False? </b> </p><p> If you see a different picture, it means you are in a new place. </p>","1","comp_question","","","","true","","","","","","","","","","","",""
"comp-q","133","753294","0.0-3.0-17.0-0.4-1.4","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","811.8000000119209","<p> <b> That's right! </b> Lots of different images may show the same place. For example,  you may see three different images that all remind you that you are in outer space. </p>","0","comp_answer","","","","","","","","","","","","","","","",""
"learning-instructions","134","764998","0.0-3.0-18.0-0.0","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","1875.5","<p> Good job. Remember to do your best because the amount of treasure you earn will be converted into bonus money. </p>
            <p> It’s time to start the real game! </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","135","769222","0.0-4.0-0.0-0.0","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","1519.3999999761581","<p> This time you are searching for treasure in the <b>ocean</b>.</p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","136","787662","0.0-4.0-0.0-0.1","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","1159.800000011921","<p><b>New</b> animals with <b>new</b> treasure chests live here. You need to explore to discover where the animal with the best treasure chest is.</p>
                    <p> Like before, once you figure out which animal has the chest with the most treasure, you should try to get to that animal and select that chest! </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","137","803318","0.0-4.0-1.0-0.0","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","924.6999999880791","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","138","807338","0.0-4.0-2.0-0.0","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[983.8000000119209]","./assets/img/ocean/catch/3.jpg","[""ArrowUp""]","value training","ocean","-10","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowUp","true","","","","","","","0","original","1",""
"html-keyboard-response","139","807852","0.0-4.0-2.0-1.0","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","1","","",""
"revaluation","140","813876","0.0-4.0-2.0-0.1","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[595.1000000238419,762]","./assets/img/ocean/memory/3.jpg","[""ArrowUp"",""ArrowRight""]","value training","ocean","10","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowUp,ArrowRight","false","","","","","","","2","original","1",""
"html-keyboard-response","141","814380","0.0-4.0-2.0-1.1","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","3","","",""
"revaluation","142","820411","0.0-4.0-2.0-0.2","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[755.3999999761581,453.89999997615814]","./assets/img/ocean/memory/6.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","4","original","1",""
"html-keyboard-response","143","820925","0.0-4.0-2.0-1.2","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","5","","",""
"revaluation","144","826950","0.0-4.0-2.0-0.3","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[594.0999999642372,721.8000000119209]","./assets/img/ocean/memory/27.jpg","[""ArrowDown"",""ArrowLeft""]","value training","ocean","5","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowLeft","false","","","","","","","6","original","1",""
"html-keyboard-response","145","827460","0.0-4.0-2.0-1.3","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","7","","",""
"revaluation","146","831482","0.0-4.0-2.0-0.4","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[885.1000000238419]","./assets/img/ocean/catch/5.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","","","8","original","1",""
"html-keyboard-response","147","831987","0.0-4.0-2.0-1.4","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","9","","",""
"revaluation","148","837990","0.0-4.0-2.0-0.5","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[478.7000000476837,365.80000001192093]","./assets/img/ocean/memory/2.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowRight","false","","","","","","","10","original","1",""
"html-keyboard-response","149","838490","0.0-4.0-2.0-1.5","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","11","","",""
"revaluation","150","844495","0.0-4.0-2.0-0.6","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[573.0999999642372,318.5999999642372]","./assets/img/ocean/memory/6.jpg","[""ArrowUp"",""ArrowRight""]","value training","ocean","10","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowUp,ArrowRight","false","","","","","","","12","original","1",""
"html-keyboard-response","151","844996","0.0-4.0-2.0-1.6","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","13","","",""
"revaluation","152","851001","0.0-4.0-2.0-0.7","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[1075.300000011921,378.89999997615814]","./assets/img/ocean/memory/33.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowRight","false","","","","","","","14","original","1",""
"html-keyboard-response","153","851502","0.0-4.0-2.0-1.7","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","15","","",""
"revaluation","154","857505","0.0-4.0-2.0-0.8","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[921.8000000119209,416.5]","./assets/img/ocean/memory/35.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowRight","false","","","","","","","16","original","1",""
"html-keyboard-response","155","858006","0.0-4.0-2.0-1.8","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","17","","",""
"revaluation","156","864012","0.0-4.0-2.0-0.9","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[834.6999999880791,408.30000001192093]","./assets/img/ocean/memory/4.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowRight","false","","","","","","","18","original","1",""
"html-keyboard-response","157","864513","0.0-4.0-2.0-1.9","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","19","","",""
"revaluation","158","870517","0.0-4.0-2.0-0.10","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[742.3999999761581,223.69999998807907]","./assets/img/ocean/memory/24.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowRight","false","","","","","","","20","original","1",""
"html-keyboard-response","159","871018","0.0-4.0-2.0-1.10","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","21","","",""
"revaluation","160","877023","0.0-4.0-2.0-0.11","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[517.6000000238419,329]","./assets/img/ocean/memory/41.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowRight","false","","","","","","","22","original","1",""
"html-keyboard-response","161","877523","0.0-4.0-2.0-1.11","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","23","","",""
"revaluation","162","883527","0.0-4.0-2.0-0.12","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[588.7000000476837,358]","./assets/img/ocean/memory/32.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowRight","false","","","","","","","24","original","1",""
"html-keyboard-response","163","884044","0.0-4.0-2.0-1.12","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","25","","",""
"revaluation","164","890049","0.0-4.0-2.0-0.13","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[508.30000001192093,389.60000002384186]","./assets/img/ocean/memory/37.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowRight","false","","","","","","","26","original","1",""
"html-keyboard-response","165","890550","0.0-4.0-2.0-1.13","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","27","","",""
"revaluation","166","896555","0.0-4.0-2.0-0.14","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[537.8999999761581,328.69999998807907]","./assets/img/ocean/memory/4.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowRight","false","","","","","","","28","original","1",""
"html-keyboard-response","167","897057","0.0-4.0-2.0-1.14","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","29","","",""
"revaluation","168","903060","0.0-4.0-2.0-0.15","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[968.1000000238419,418.69999998807907]","./assets/img/ocean/memory/2.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowRight","false","","","","","","","30","original","1",""
"html-keyboard-response","169","903561","0.0-4.0-2.0-1.15","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","31","","",""
"revaluation","170","909566","0.0-4.0-2.0-0.16","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[678.8000000119209,303]","./assets/img/ocean/memory/27.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowRight","false","","","","","","","32","original","1",""
"html-keyboard-response","171","910067","0.0-4.0-2.0-1.16","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","33","","",""
"revaluation","172","916071","0.0-4.0-2.0-0.17","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[829.5,317.30000001192093]","./assets/img/ocean/memory/21.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowRight","false","","","","","","","34","original","1",""
"html-keyboard-response","173","916572","0.0-4.0-2.0-1.17","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","35","","",""
"revaluation","174","922576","0.0-4.0-2.0-0.18","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[803.6000000238419,474.39999997615814]","./assets/img/ocean/memory/31.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowRight","false","","","","","","","36","original","1",""
"html-keyboard-response","175","923078","0.0-4.0-2.0-1.18","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","37","","",""
"revaluation","176","927080","0.0-4.0-2.0-0.19","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[641.8000000119209]","./assets/img/ocean/catch/0.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","","","38","original","1",""
"html-keyboard-response","177","927581","0.0-4.0-2.0-1.19","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","39","","",""
"revaluation","178","933586","0.0-4.0-2.0-0.20","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[634.9000000357628,275.0999999642372]","./assets/img/ocean/memory/32.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowRight","false","","","","","","","40","original","1",""
"html-keyboard-response","179","934087","0.0-4.0-2.0-1.20","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","41","","",""
"revaluation","180","938091","0.0-4.0-2.0-0.21","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[479.7999999523163]","./assets/img/ocean/catch/6.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","","","42","original","1",""
"html-keyboard-response","181","938593","0.0-4.0-2.0-1.21","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","43","","",""
"revaluation","182","944598","0.0-4.0-2.0-0.22","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[566.3000000119209,335]","./assets/img/ocean/memory/41.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowRight","false","","","","","","","44","original","1",""
"html-keyboard-response","183","945099","0.0-4.0-2.0-1.22","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","45","","",""
"revaluation","184","951102","0.0-4.0-2.0-0.23","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[612.3999999761581,235.69999998807907]","./assets/img/ocean/memory/23.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowRight","false","","","","","","","46","original","1",""
"html-keyboard-response","185","951603","0.0-4.0-2.0-1.23","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","47","","",""
"revaluation","186","957607","0.0-4.0-2.0-0.24","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[676.3999999761581,275.7999999523163]","./assets/img/ocean/memory/37.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowRight","false","","","","","","","48","original","1",""
"html-keyboard-response","187","958108","0.0-4.0-2.0-1.24","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","49","","",""
"revaluation","188","964112","0.0-4.0-2.0-0.25","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[651.2000000476837,364]","./assets/img/ocean/memory/29.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowRight","false","","","","","","","50","original","1",""
"html-keyboard-response","189","964613","0.0-4.0-2.0-1.25","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","51","","",""
"revaluation","190","970618","0.0-4.0-2.0-0.26","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[722.1999999880791,264.89999997615814]","./assets/img/ocean/memory/3.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowRight","false","","","","","","","52","original","1",""
"html-keyboard-response","191","971119","0.0-4.0-2.0-1.26","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","53","","",""
"revaluation","192","977122","0.0-4.0-2.0-0.27","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[617.8000000119209,359.10000002384186]","./assets/img/ocean/memory/17.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowRight","false","","","","","","","54","original","1",""
"html-keyboard-response","193","977624","0.0-4.0-2.0-1.27","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","55","","",""
"revaluation","194","983628","0.0-4.0-2.0-0.28","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[519.1000000238419,310.7999999523163]","./assets/img/ocean/memory/23.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowRight","false","","","","","","","56","original","1",""
"html-keyboard-response","195","984129","0.0-4.0-2.0-1.28","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","57","","",""
"revaluation","196","990134","0.0-4.0-2.0-0.29","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[574.1000000238419,285.80000001192093]","./assets/img/ocean/memory/35.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowRight","false","","","","","","","58","original","1",""
"html-keyboard-response","197","990635","0.0-4.0-2.0-1.29","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","59","","",""
"revaluation","198","994639","0.0-4.0-2.0-0.30","pilot_wm_v1","59a07638bfd73c00010ea394","1","null","null","true","","false","","","","","[429.4000000357628]","./assets/img/ocean/catch/2.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","","","60","original","1",""
