"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","rest","browser_interaction","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","audioStim","slider_start","answer","error","numberMissed","duration","trial_num","condition","order","bonus"
"revaluation","84","493922","0.0-3.0-15.0-2.0-0.4","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[1021.8000000007451,410.80000000074506]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","85","494425","0.0-3.0-15.0-2.0-1.4","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","86","500431","0.0-3.0-15.0-2.0-0.5","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[1102.7000000011176,490.5]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","87","500934","0.0-3.0-15.0-2.0-1.5","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","88","506941","0.0-3.0-15.0-2.0-0.6","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[1157.9000000003725,323.30000000074506]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","89","507442","0.0-3.0-15.0-2.0-1.6","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","90","513448","0.0-3.0-15.0-2.0-0.7","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[993.1000000014901,317]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","91","513950","0.0-3.0-15.0-2.0-1.7","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","92","517955","0.0-3.0-15.0-2.0-0.8","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[618.9000000003725]","./assets/img/space/catch/3.jpg","[""spaceBar""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","","","",""
"html-keyboard-response","93","518457","0.0-3.0-15.0-2.0-1.8","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","94","532460","0.0-3.0-15.0-3.0-0.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","1016.5","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","95","544897","0.0-3.0-15.0-3.0-0.1","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","792.4000000003725","<p> In this part, you will also hear beeps from your friend and see special treasure chests that need a password. </p>
            <p> Do your best to count the high beeps <b>and</b> choose between each animals' chests at the same time.</p>
            <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","96","548903","0.0-3.0-15.0-4.0-0.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","true","","","","[]","./assets/img/space/animals/cat.jpg","[]","practice block","space","-5","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp","","[""20_0""]","","","","","","0","","",""
"html-keyboard-response","97","549409","0.0-3.0-15.0-4.0-1.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","98","553414","0.0-3.0-15.0-4.0-0.1","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[963.9000000003725]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","[""22_3""]","","","","","","1","","",""
"html-keyboard-response","99","553916","0.0-3.0-15.0-4.0-1.1","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","100","557921","0.0-3.0-15.0-4.0-0.2","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[865]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","[""19_0""]","","","","","","2","","",""
"html-keyboard-response","101","558423","0.0-3.0-15.0-4.0-1.2","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","102","562429","0.0-3.0-15.0-4.0-0.3","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[1804.1000000014901]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","[""21_1""]","","","","","","3","","",""
"html-keyboard-response","103","562931","0.0-3.0-15.0-4.0-1.3","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"html-slider-response","104","565650","0.0-3.0-15.0-4.0-2.3-0.3","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","2717","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","1","beep chest","","","","false","","","","50","82","81","","","","","",""
"learning-instructions","105","575897","0.0-3.0-15.0-5.0-0.0-0.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","2848.5999999996275","<p> Time to play the dot game! </p>
            <p> For 15 seconds, click the red dots on the following screen as they appear. </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","106","590900","0.0-3.0-15.0-5.0-1.0-0.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","[53]","","","rest practice","","10","","","","","","","","","0","15000","","","",""
"learning-instructions","107","599055","0.0-3.0-15.0-6.0-0.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<p> You have almost finished this part of the game! </p>
            <p> We are going to ask you to make a few more choices. </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","108","615116","0.0-3.0-15.0-6.0-0.1","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<p> First, you need to decide whether to go up or down. When you see each picture, use the arrow keys to make your choice. </p>
            <p><b>You will not see which animal you found, but try to get to the one that will give you the most treasure.</b></p>","","instructions","","","","","","","","","","","","","","","",""
"html-keyboard-response","109","616118","0.0-3.0-15.0-7.0-0.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:100px;color:red;"">Starting in...</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","110","617121","0.0-3.0-15.0-7.0-1.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:200px;color:red;"">3</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","111","618122","0.0-3.0-15.0-7.0-2.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:200px;color:red;"">2</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","112","619124","0.0-3.0-15.0-7.0-3.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:200px;color:red;"">1</div>","null","","","","","","","","","","","","","","","","",""
"revaluation","113","619972","0.0-3.0-15.0-8.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[845.7999999988824]","./assets/img/space/15.jpg","[""ArrowUp""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp","false","","","","","","","","","",""
"html-keyboard-response","114","620473","0.0-3.0-15.0-9.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","115","633883","0.0-3.0-15.0-10.0-0.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<p> Now you will see the animals again and can search their chests for treasure. </p>
            <p> This time, you will not see how much treasure you earned, but you will earn more bonus money for making better choices. </p>","","instructions","","","","","","","","","","","","","","","",""
"html-keyboard-response","116","634886","0.0-3.0-15.0-11.0-0.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:100px;color:red;"">Starting in...</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","117","635888","0.0-3.0-15.0-11.0-1.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:200px;color:red;"">3</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","118","636891","0.0-3.0-15.0-11.0-2.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:200px;color:red;"">2</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","119","637893","0.0-3.0-15.0-11.0-3.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:200px;color:red;"">1</div>","null","","","","","","","","","","","","","","","","",""
"revaluation","120","638473","0.0-3.0-15.0-12.0-0.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[576.6999999992549]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","","","",""
"html-keyboard-response","121","638974","0.0-3.0-15.0-12.0-1.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","122","639736","0.0-3.0-15.0-12.0-0.1","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[758.7000000011176]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","","","",""
"html-keyboard-response","123","640237","0.0-3.0-15.0-12.0-1.1","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","124","645643","0.0-3.0-16.0-0.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","816.5999999996275","<p> Before you start, we're going to ask you a few questions about how the game works. </p>","","instructions","","","","","","","","","","","","","","","",""
"comp-q","125","651928","0.0-3.0-17.0-0.0-0.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","657.3000000007451","<p> <b> True or False? </b> </p>
            <p> There can be 50 pieces of treasure in a given animal's chest. </p>","1","comp_question","","","","true","","","","","","","","","","","",""
"comp-q","126","659683","0.0-3.0-17.0-0.0-1.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","1075.1000000014901","<p> <b> That's right! </b> The amount of treasure in each chest can range from 0 to 40 pieces. </p>","0","comp_answer","","","","","","","","","","","","","","","",""
"comp-q","127","667585","0.0-3.0-17.0-0.1-0.1","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","756.7999999988824","<p> <b> True or False? </b> </p><p> In this game, all animals have the same amount of treasure in their left and right chests. </p>","1","comp_question","","","","true","","","","","","","","","","","",""
"comp-q","128","673422","0.0-3.0-17.0-0.1-1.1","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","585.5999999996275","<p> <b> That's right! </b> Animals have different amounts of treasure in their treasure chests. </p>","0","comp_answer","","","","","","","","","","","","","","","",""
"comp-q","129","679752","0.0-3.0-17.0-0.2-0.2","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","472","<p> <b> True or False? </b> </p><p> The same animal will always be there if you go up in the same place. </p>","0","comp_question","","","","true","","","","","","","","","","","",""
"comp-q","130","687182","0.0-3.0-17.0-0.2-1.2","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","930.7000000011176","<p> <b> That's right! </b> One animal lives in the upper part and one lives in the lower part of every place. </p>","0","comp_answer","","","","","","","","","","","","","","","",""
"comp-q","131","693179","0.0-3.0-17.0-0.3-0.3","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","460.40000000037253","<p> <b> True or False? </b> </p><p> If you see a different picture, it means you are in a new place. </p>","1","comp_question","","","","true","","","","","","","","","","","",""
"comp-q","132","705040","0.0-3.0-17.0-0.3-1.3","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","607.4000000003725","<p> <b> That's right! </b> Lots of different images may show the same place. For example,  you may see three different images that all remind you that you are in outer space. </p>","0","comp_answer","","","","","","","","","","","","","","","",""
"learning-instructions","133","715969","0.0-3.0-18.0-0.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","1052.699999999255","<p> Good job. Remember to do your best because the amount of treasure you earn will be converted into bonus money. </p>
            <p> It’s time to start the real game! </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","134","719344","0.0-4.0-0.0-0.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","654.5999999996275","<p> This time you are searching for treasure in the <b>ocean</b>.</p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","135","737401","0.0-4.0-0.0-0.1","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","704.6999999992549","<p><b>New</b> animals with <b>new</b> treasure chests live here. You need to explore to discover where the animal with the best treasure chest is.</p>
                    <p> Like before, once you figure out which animal has the chest with the most treasure, you should try to get to that animal and select that chest! </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","136","752682","0.0-4.0-1.0-0.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","550.0999999996275","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","137","758689","0.0-4.0-2.0-0.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[935,645.8000000007451]","./assets/img/ocean/memory/4.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","23","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","false","ArrowUp,ArrowLeft","false","","","","","","","0","original","1",""
"html-keyboard-response","138","759194","0.0-4.0-2.0-1.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","1","","",""
"revaluation","139","765202","0.0-4.0-2.0-0.1","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[476,446]","./assets/img/ocean/memory/18.jpg","[""ArrowUp"",""ArrowRight""]","value training","ocean","10","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","false","ArrowUp,ArrowRight","false","","","","","","","2","original","1",""
"html-keyboard-response","140","765703","0.0-4.0-2.0-1.1","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","3","","",""
"revaluation","141","771708","0.0-4.0-2.0-0.2","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[774.2999999988824,618]","./assets/img/ocean/memory/41.jpg","[""ArrowDown"",""ArrowLeft""]","value training","ocean","8","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","false","ArrowDown,ArrowLeft","false","","","","","","","4","original","1",""
"html-keyboard-response","142","772211","0.0-4.0-2.0-1.2","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","5","","",""
"revaluation","143","778215","0.0-4.0-2.0-0.3","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[1643.4000000003725,354.09999999962747]","./assets/img/ocean/memory/22.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","6","original","1",""
"html-keyboard-response","144","778718","0.0-4.0-2.0-1.3","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","7","","",""
"revaluation","145","784725","0.0-4.0-2.0-0.4","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[801.5,455.30000000074506]","./assets/img/ocean/memory/34.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","8","original","1",""
"html-keyboard-response","146","785227","0.0-4.0-2.0-1.4","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","9","","",""
"revaluation","147","791235","0.0-4.0-2.0-0.5","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[847.5,391.80000000074506]","./assets/img/ocean/memory/36.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","10","original","1",""
"html-keyboard-response","148","791736","0.0-4.0-2.0-1.5","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","11","","",""
"revaluation","149","797741","0.0-4.0-2.0-0.6","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[959.5,372.09999999962747]","./assets/img/ocean/memory/2.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","12","original","1",""
"html-keyboard-response","150","798243","0.0-4.0-2.0-1.6","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","13","","",""
"revaluation","151","804251","0.0-4.0-2.0-0.7","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[830.1999999992549,454.7000000011176]","./assets/img/ocean/memory/26.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","14","original","1",""
"html-keyboard-response","152","804753","0.0-4.0-2.0-1.7","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","15","","",""
"revaluation","153","810760","0.0-4.0-2.0-0.8","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[896.6999999992549,354.8999999985099]","./assets/img/ocean/memory/1.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","16","original","1",""
"html-keyboard-response","154","811262","0.0-4.0-2.0-1.8","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","17","","",""
"revaluation","155","817271","0.0-4.0-2.0-0.9","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[935.5999999996275,330.80000000074506]","./assets/img/ocean/memory/33.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","18","original","1",""
"html-keyboard-response","156","817772","0.0-4.0-2.0-1.9","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","19","","",""
"revaluation","157","823777","0.0-4.0-2.0-0.10","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[1277.2999999988824,458.69999999925494]","./assets/img/ocean/memory/21.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","20","original","1",""
"html-keyboard-response","158","824279","0.0-4.0-2.0-1.10","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","21","","",""
"revaluation","159","830285","0.0-4.0-2.0-0.11","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[1010.9000000003725,302]","./assets/img/ocean/memory/39.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","22","original","1",""
"html-keyboard-response","160","830788","0.0-4.0-2.0-1.11","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","23","","",""
"revaluation","161","836795","0.0-4.0-2.0-0.12","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[655.5,291.09999999962747]","./assets/img/ocean/memory/36.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","24","original","1",""
"html-keyboard-response","162","837297","0.0-4.0-2.0-1.12","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","25","","",""
"revaluation","163","841302","0.0-4.0-2.0-0.13","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[715.7000000011176]","./assets/img/ocean/catch/0.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","spaceBar","true","","","","","","","26","original","1",""
"html-keyboard-response","164","841803","0.0-4.0-2.0-1.13","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","27","","",""
"revaluation","165","847807","0.0-4.0-2.0-0.14","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[890.5999999996275,310.80000000074506]","./assets/img/ocean/memory/19.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","28","original","1",""
