"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","rest","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","audioStim","slider_start","answer","error","trial_num","condition","order","bonus"
"html-keyboard-response","184","886208","0.0-4.0-2.0-1.26","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","53","","",""
"revaluation","185","892217","0.0-4.0-2.0-0.27","pilot_wm_v1","null","8","null","null","false","","false","","","","","[790.8000000007451,365.79999999701977]","./assets/img/canyon/memory/35.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","54","revaluation","1",""
"html-keyboard-response","186","892719","0.0-4.0-2.0-1.27","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","55","","",""
"revaluation","187","898724","0.0-4.0-2.0-0.28","pilot_wm_v1","null","8","null","null","false","","false","","","","","[952.6999999992549,492.3999999985099]","./assets/img/canyon/memory/1.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","56","revaluation","1",""
"html-keyboard-response","188","899227","0.0-4.0-2.0-1.28","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","57","","",""
"revaluation","189","905236","0.0-4.0-2.0-0.29","pilot_wm_v1","null","8","null","null","false","","false","","","","","[666.6999999992549,556.6000000014901]","./assets/img/canyon/memory/14.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","58","revaluation","1",""
"html-keyboard-response","190","905739","0.0-4.0-2.0-1.29","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","59","","",""
"revaluation","191","911748","0.0-4.0-2.0-0.30","pilot_wm_v1","null","8","null","null","false","","false","","","","","[912.4000000022352,448.19999999925494]","./assets/img/canyon/memory/40.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","60","revaluation","1",""
"html-keyboard-response","192","912250","0.0-4.0-2.0-1.30","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","61","","",""
"revaluation","193","918263","0.0-4.0-2.0-0.31","pilot_wm_v1","null","8","null","null","false","","false","","","","","[810.7000000029802,270.9000000022352]","./assets/img/canyon/memory/2.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","62","revaluation","1",""
"html-keyboard-response","194","918765","0.0-4.0-2.0-1.31","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","63","","",""
"revaluation","195","924775","0.0-4.0-2.0-0.32","pilot_wm_v1","null","8","null","null","false","","false","","","","","[831.5,420.1000000014901]","./assets/img/canyon/memory/11.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","64","revaluation","1",""
"html-keyboard-response","196","925278","0.0-4.0-2.0-1.32","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","65","","",""
"revaluation","197","931287","0.0-4.0-2.0-0.33","pilot_wm_v1","null","8","null","null","false","","false","","","","","[704.2000000029802,484]","./assets/img/canyon/memory/16.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","66","revaluation","1",""
"html-keyboard-response","198","931789","0.0-4.0-2.0-1.33","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","67","","",""
"revaluation","199","937797","0.0-4.0-2.0-0.34","pilot_wm_v1","null","8","null","null","false","","false","","","","","[756.5999999977648,312.6000000014901]","./assets/img/canyon/memory/16.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","68","revaluation","1",""
"html-keyboard-response","200","938298","0.0-4.0-2.0-1.34","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","69","","",""
"revaluation","201","944307","0.0-4.0-2.0-0.35","pilot_wm_v1","null","8","null","null","false","","false","","","","","[726.5999999977648,476.5999999977648]","./assets/img/canyon/memory/15.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","70","revaluation","1",""
"html-keyboard-response","202","944810","0.0-4.0-2.0-1.35","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","71","","",""
"revaluation","203","950817","0.0-4.0-2.0-0.36","pilot_wm_v1","null","8","null","null","false","","false","","","","","[572.9000000022352,477.80000000074506]","./assets/img/canyon/memory/10.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowRight","false","","","","","72","revaluation","1",""
"html-keyboard-response","204","951319","0.0-4.0-2.0-1.36","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","73","","",""
"revaluation","205","957329","0.0-4.0-2.0-0.37","pilot_wm_v1","null","8","null","null","false","","false","","","","","[854.3999999985099,319.4000000022352]","./assets/img/canyon/memory/18.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","74","revaluation","1",""
"html-keyboard-response","206","957831","0.0-4.0-2.0-1.37","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","75","","",""
"revaluation","207","963839","0.0-4.0-2.0-0.38","pilot_wm_v1","null","8","null","null","false","","false","","","","","[900.1000000014901,514.0999999977648]","./assets/img/canyon/memory/26.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","76","revaluation","1",""
"html-keyboard-response","208","964341","0.0-4.0-2.0-1.38","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","77","","",""
"revaluation","209","970350","0.0-4.0-2.0-0.39","pilot_wm_v1","null","8","null","null","false","","false","","","","","[701.9000000022352,510.80000000074506]","./assets/img/canyon/memory/2.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","78","revaluation","1",""
"html-keyboard-response","210","970852","0.0-4.0-2.0-1.39","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","79","","",""
"revaluation","211","974857","0.0-4.0-2.0-0.40","pilot_wm_v1","null","8","null","null","false","","false","","","","","[688]","./assets/img/canyon/catch/3.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","80","revaluation","1",""
"html-keyboard-response","212","975360","0.0-4.0-2.0-1.40","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","81","","",""
"revaluation","213","981368","0.0-4.0-2.0-0.41","pilot_wm_v1","null","8","null","null","false","","false","","","","","[889.5,294.8999999985099]","./assets/img/canyon/memory/9.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","82","revaluation","1",""
"html-keyboard-response","214","981871","0.0-4.0-2.0-1.41","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","83","","",""
"revaluation","215","985878","0.0-4.0-2.0-0.42","pilot_wm_v1","null","8","null","null","false","","false","","","","","[609.3999999985099]","./assets/img/canyon/catch/7.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","84","revaluation","1",""
"html-keyboard-response","216","986381","0.0-4.0-2.0-1.42","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","85","","",""
"revaluation","217","992389","0.0-4.0-2.0-0.43","pilot_wm_v1","null","8","null","null","false","","false","","","","","[792,329.3999999985099]","./assets/img/canyon/memory/10.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","86","revaluation","1",""
"html-keyboard-response","218","992891","0.0-4.0-2.0-1.43","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","87","","",""
"revaluation","219","998900","0.0-4.0-2.0-0.44","pilot_wm_v1","null","8","null","null","false","","false","","","","","[584.5,314.69999999925494]","./assets/img/canyon/memory/9.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","88","revaluation","1",""
"html-keyboard-response","220","999402","0.0-4.0-2.0-1.44","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","89","","",""
"revaluation","221","1005410","0.0-4.0-2.0-0.45","pilot_wm_v1","null","8","null","null","false","","false","","","","","[557.5,360.30000000074506]","./assets/img/canyon/memory/41.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","90","revaluation","1",""
"html-keyboard-response","222","1005912","0.0-4.0-2.0-1.45","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","91","","",""
"revaluation","223","1011921","0.0-4.0-2.0-0.46","pilot_wm_v1","null","8","null","null","false","","false","","","","","[595.9000000022352,483.69999999925494]","./assets/img/canyon/memory/25.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","92","revaluation","1",""
"html-keyboard-response","224","1012423","0.0-4.0-2.0-1.46","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","93","","",""
"revaluation","225","1018433","0.0-4.0-2.0-0.47","pilot_wm_v1","null","8","null","null","false","","false","","","","","[623.4000000022352,451]","./assets/img/canyon/memory/28.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","94","revaluation","1",""
"html-keyboard-response","226","1018935","0.0-4.0-2.0-1.47","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","95","","",""
"revaluation","227","1024943","0.0-4.0-2.0-0.48","pilot_wm_v1","null","8","null","null","false","","false","","","","","[650.1000000014901,420.80000000074506]","./assets/img/canyon/memory/26.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","96","revaluation","1",""
"html-keyboard-response","228","1025445","0.0-4.0-2.0-1.48","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","97","","",""
"revaluation","229","1029454","0.0-4.0-2.0-0.49","pilot_wm_v1","null","8","null","null","false","","false","","","","","[666.6999999992549]","./assets/img/canyon/catch/0.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","98","revaluation","1",""
"html-keyboard-response","230","1029956","0.0-4.0-2.0-1.49","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","99","","",""
"learning-instructions","231","1044566","0.0-4.0-3.0-0.0","pilot_wm_v1","null","8","null","null","false","","","","","","","1637.5","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","232","1057953","0.0-4.0-3.0-0.1","pilot_wm_v1","null","8","null","null","false","","","","","","","1787.1000000014901","<p> In this part, you will also hear beeps from your friend and see special treasure chests that need a password. </p>
            <p> Do your best to count the high beeps <b>and</b> choose between each animals' chests at the same time.</p>
            <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","233","1061958","0.0-4.0-4.0-0.0","pilot_wm_v1","null","8","null","null","false","","false","","","","","[1919.699999999255]","./assets/img/canyon/animals/lion.jpg","[""ArrowLeft""]","revaluation","canyon","8","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","false","ArrowDown,ArrowLeft","","10_3","","","","0","revaluation","1",""
"html-keyboard-response","234","1062461","0.0-4.0-4.0-1.0","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","235","1066466","0.0-4.0-4.0-0.1","pilot_wm_v1","null","8","null","null","false","","false","","","","","[1062.0999999977648]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","27","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowDown,ArrowRight","","12_2","","","","1","revaluation","1",""
"html-keyboard-response","236","1066968","0.0-4.0-4.0-1.1","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","237","1070972","0.0-4.0-4.0-0.2","pilot_wm_v1","null","8","null","null","false","","false","","","","","[673.5999999977648]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","27","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowDown,ArrowRight","","17_1","","","","2","revaluation","1",""
"html-keyboard-response","238","1071473","0.0-4.0-4.0-1.2","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","239","1075477","0.0-4.0-4.0-0.3","pilot_wm_v1","null","8","null","null","false","","false","","","","","[644.0999999977648]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","27","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowDown,ArrowRight","","13_2","","","","3","revaluation","1",""
"html-keyboard-response","240","1075978","0.0-4.0-4.0-1.3","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"html-slider-response","241","1079268","0.0-4.0-4.0-2.3-0.3","pilot_wm_v1","null","8","null","null","false","","","","","","","3288","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","6","","","","","false","","","","50","8","2","","","",""
"revaluation","242","1083272","0.0-4.0-4.0-0.4","pilot_wm_v1","null","8","null","null","false","","false","","","","","[1361.5]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","revaluation","canyon","11","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowUp,ArrowRight","","5_4","","","","4","revaluation","1",""
"html-keyboard-response","243","1083774","0.0-4.0-4.0-1.4","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","244","1087777","0.0-4.0-4.0-0.5","pilot_wm_v1","null","8","null","null","false","","false","","","","","[578.5999999977648]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowLeft""]","revaluation","canyon","2","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","false","ArrowUp,ArrowLeft","","1_4","","","","5","revaluation","1",""
"html-keyboard-response","245","1088279","0.0-4.0-4.0-1.5","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","246","1092287","0.0-4.0-4.0-0.6","pilot_wm_v1","null","8","null","null","false","","false","","","","","[447.9000000022352]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","revaluation","canyon","11","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowUp,ArrowRight","","6_3","","","","6","revaluation","1",""
"html-keyboard-response","247","1092789","0.0-4.0-4.0-1.6","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","248","1096798","0.0-4.0-4.0-0.7","pilot_wm_v1","null","8","null","null","false","","false","","","","","[607.1000000014901]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowLeft""]","revaluation","canyon","2","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","false","ArrowUp,ArrowLeft","","9_2","","","","7","revaluation","1",""
"html-keyboard-response","249","1097300","0.0-4.0-4.0-1.7","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"html-slider-response","250","1101211","0.0-4.0-4.0-2.7-0.7","pilot_wm_v1","null","8","null","null","false","","","","","","","3908","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","12","","","","","false","","","","50","13","1","","","",""
"revaluation","251","1105217","0.0-4.0-4.0-0.8","pilot_wm_v1","null","8","null","null","false","","false","","","","","[1085.8999999985099]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","27","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowDown,ArrowRight","","11_4","","","","8","revaluation","1",""
"html-keyboard-response","252","1105719","0.0-4.0-4.0-1.8","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","253","1109724","0.0-4.0-4.0-0.9","pilot_wm_v1","null","8","null","null","false","","false","","","","","[573.9000000022352]","./assets/img/canyon/animals/lion.jpg","[""ArrowLeft""]","revaluation","canyon","8","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","false","ArrowDown,ArrowLeft","","16_0","","","","9","revaluation","1",""
"html-keyboard-response","254","1110225","0.0-4.0-4.0-1.9","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","255","1114233","0.0-4.0-4.0-0.10","pilot_wm_v1","null","8","null","null","false","","false","","","","","[806.7999999970198]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","revaluation","canyon","11","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowUp,ArrowRight","","3_0","","","","10","revaluation","1",""
"html-keyboard-response","256","1114735","0.0-4.0-4.0-1.10","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","257","1118740","0.0-4.0-4.0-0.11","pilot_wm_v1","null","8","null","null","false","","false","","","","","[531.2000000029802]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowLeft""]","revaluation","canyon","2","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","false","ArrowUp,ArrowLeft","","7_4","","","","11","revaluation","1",""
"html-keyboard-response","258","1119243","0.0-4.0-4.0-1.11","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"html-slider-response","259","1121977","0.0-4.0-4.0-2.11-0.11","pilot_wm_v1","null","8","null","null","false","","","","","","","2730","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","7","","","","","false","","","","50","8","1","","","",""
"revaluation","260","1125982","0.0-4.0-4.0-0.12","pilot_wm_v1","null","8","null","null","false","","false","","","","","[1134.199999999255]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","revaluation","canyon","11","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowUp,ArrowRight","","2_1","","","","12","revaluation","1",""
"html-keyboard-response","261","1126483","0.0-4.0-4.0-1.12","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","262","1130487","0.0-4.0-4.0-0.13","pilot_wm_v1","null","8","null","null","false","","false","","","","","[855.8000000007451]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowLeft""]","revaluation","canyon","2","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","false","ArrowUp,ArrowLeft","","8_2","","","","13","revaluation","1",""
"html-keyboard-response","263","1130988","0.0-4.0-4.0-1.13","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","264","1134993","0.0-4.0-4.0-0.14","pilot_wm_v1","null","8","null","null","false","","false","","","","","[721.5]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","revaluation","canyon","11","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowUp,ArrowRight","","4_0","","","","14","revaluation","1",""
"html-keyboard-response","265","1135494","0.0-4.0-4.0-1.14","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","266","1139504","0.0-4.0-4.0-0.15","pilot_wm_v1","null","8","null","null","false","","false","","","","","[501.0999999977648]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","27","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowDown,ArrowRight","","15_0","","","","15","revaluation","1",""
"html-keyboard-response","267","1140006","0.0-4.0-4.0-1.15","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"html-slider-response","268","1143314","0.0-4.0-4.0-2.15-0.15","pilot_wm_v1","null","8","null","null","false","","","","","","","3304","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","3","","","","","true","","","","50","3","0","","","",""
