"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","rest","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","audioStim","slider_start","answer","error","numberMissed","duration","trial_num","condition","order","bonus"
"revaluation","81","567938","0.0-3.0-15.0-2.0-0.4","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","false","","","","","[1068.699999988079,663.1000000238419]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","82","568440","0.0-3.0-15.0-2.0-1.4","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","83","574446","0.0-3.0-15.0-2.0-0.5","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","false","","","","","[1032.699999988079,561.8000000119209]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","84","574948","0.0-3.0-15.0-2.0-1.5","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","85","580954","0.0-3.0-15.0-2.0-0.6","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","false","","","","","[1052.199999988079,410.4000000357628]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","86","581456","0.0-3.0-15.0-2.0-1.6","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","87","587461","0.0-3.0-15.0-2.0-0.7","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","false","","","","","[1339.800000011921,351.5]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowLeft""]","practice block","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","false","","","","","","","","","",""
"html-keyboard-response","88","587962","0.0-3.0-15.0-2.0-1.7","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","89","591967","0.0-3.0-15.0-2.0-0.8","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","false","","","","","[667.0999999642372]","./assets/img/space/catch/3.jpg","[""spaceBar""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","","","",""
"html-keyboard-response","90","592468","0.0-3.0-15.0-2.0-1.8","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","91","607242","0.0-3.0-15.0-3.0-0.0","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","1800.199999988079","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","92","620626","0.0-3.0-15.0-3.0-0.1","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","1745.300000011921","<p> In this part, you will also hear beeps from your friend and see special treasure chests that need a password. </p>
            <p> Do your best to count the high beeps <b>and</b> choose between each animals' chests at the same time.</p>
            <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","93","624631","0.0-3.0-15.0-4.0-0.0","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","false","","","","","[1977.7000000476837]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","[""20_0""]","","","","","","0","","",""
"html-keyboard-response","94","625135","0.0-3.0-15.0-4.0-1.0","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","95","629137","0.0-3.0-15.0-4.0-0.1","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","false","","","","","[1098.7999999523163]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","[""21_1""]","","","","","","1","","",""
"html-keyboard-response","96","629638","0.0-3.0-15.0-4.0-1.1","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","97","633642","0.0-3.0-15.0-4.0-0.2","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","false","","","","","[801.6000000238419]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","[""22_3""]","","","","","","2","","",""
"html-keyboard-response","98","634144","0.0-3.0-15.0-4.0-1.2","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","99","638149","0.0-3.0-15.0-4.0-0.3","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","false","","","","","[549.5]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","[""19_0""]","","","","","","3","","",""
"html-keyboard-response","100","638651","0.0-3.0-15.0-4.0-1.3","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"html-slider-response","101","648672","0.0-3.0-15.0-4.0-2.3-0.3","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","10019","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","10","beep chest","","","","false","","","","50","82","72","","","","","",""
"learning-instructions","102","657528","0.0-3.0-15.0-5.0-0.0-0.0","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","1467.300000011921","<p> Time to play the dot game! </p>
            <p> For 15 seconds, click the red dots on the following screen as they appear. </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","103","672530","0.0-3.0-15.0-5.0-1.0-0.0","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","[75]","","","rest practice","","10","","","","","","","","","0","15000","","","",""
"learning-instructions","104","680671","0.0-3.0-15.0-6.0-0.0","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<p> You have almost finished this part of the game! </p>
            <p> We are going to ask you to make a few more choices. </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","105","696718","0.0-3.0-15.0-6.0-0.1","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<p> First, you need to decide whether to go up or down. When you see each picture, use the arrow keys to make your choice. </p>
            <p><b>You will not see which animal you found, but try to get to the one that will give you the most treasure.</b></p>","","instructions","","","","","","","","","","","","","","","",""
"html-keyboard-response","106","697720","0.0-3.0-15.0-7.0-0.0","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:100px;color:red;"">Starting in...</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","107","698721","0.0-3.0-15.0-7.0-1.0","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:200px;color:red;"">3</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","108","699722","0.0-3.0-15.0-7.0-2.0","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:200px;color:red;"">2</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","109","700724","0.0-3.0-15.0-7.0-3.0","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:200px;color:red;"">1</div>","null","","","","","","","","","","","","","","","","",""
"revaluation","110","701306","0.0-3.0-15.0-8.0","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","false","","","","","[578.5]","./assets/img/space/15.jpg","[""ArrowUp""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp","false","","","","","","","","","",""
"html-keyboard-response","111","701807","0.0-3.0-15.0-9.0","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","112","715212","0.0-3.0-15.0-10.0-0.0","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<p> Now you will see the animals again and can search their chests for treasure. </p>
            <p> This time, you will not see how much treasure you earned, but you will earn more bonus money for making better choices. </p>","","instructions","","","","","","","","","","","","","","","",""
"html-keyboard-response","113","716214","0.0-3.0-15.0-11.0-0.0","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:100px;color:red;"">Starting in...</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","114","717216","0.0-3.0-15.0-11.0-1.0","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:200px;color:red;"">3</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","115","718217","0.0-3.0-15.0-11.0-2.0","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:200px;color:red;"">2</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","116","719219","0.0-3.0-15.0-11.0-3.0","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:200px;color:red;"">1</div>","null","","","","","","","","","","","","","","","","",""
"revaluation","117","720210","0.0-3.0-15.0-12.0-0.0","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","false","","","","","[989]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","","","",""
"html-keyboard-response","118","720712","0.0-3.0-15.0-12.0-1.0","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","119","721387","0.0-3.0-15.0-12.0-0.1","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","false","","","","","[674.1000000238419]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","","","",""
"html-keyboard-response","120","721889","0.0-3.0-15.0-12.0-1.1","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","121","728737","0.0-3.0-16.0-0.0","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","2256.2999999523163","<p> Before you start, we're going to ask you a few questions about how the game works. </p>","","instructions","","","","","","","","","","","","","","","",""
"comp-q","122","739730","0.0-3.0-17.0-0.0-0.0","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","5400","<p> <b> True or False? </b> </p>
            <p> There can be 50 pieces of treasure in a given animal's chest. </p>","0","comp_question","","","","false","","","","","","","","","","","",""
"comp-q","123","747234","0.0-3.0-17.0-0.0-1.0","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","964","<p> <b>Incorrect.</b> The amount of treasure in each chest can range from 0 to 40 pieces. </p>","0","comp_answer","","","","","","","","","","","","","","","",""
"comp-q","124","753776","0.0-3.0-17.0-0.1-0.1","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","981.1999999880791","<p> <b> True or False? </b> </p>
            <p> There can be 50 pieces of treasure in a given animal's chest. </p>","1","comp_question","","","","true","","","","","","","","","","","",""
"comp-q","125","762247","0.0-3.0-17.0-0.1-1.1","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","1788.0999999642372","<p> <b> That's right! </b> The amount of treasure in each chest can range from 0 to 40 pieces. </p>","0","comp_answer","","","","","","","","","","","","","","","",""
"comp-q","126","770151","0.0-3.0-17.0-0.2-0.2","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","771.2000000476837","<p> <b> True or False? </b> </p><p> In this game, all animals have the same amount of treasure in their left and right chests. </p>","1","comp_question","","","","true","","","","","","","","","","","",""
"comp-q","127","777770","0.0-3.0-17.0-0.2-1.2","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","2382.399999976158","<p> <b> That's right! </b> Animals have different amounts of treasure in their treasure chests. </p>","0","comp_answer","","","","","","","","","","","","","","","",""
"comp-q","128","785831","0.0-3.0-17.0-0.3-0.3","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","2205","<p> <b> True or False? </b> </p><p> The same animal will always be there if you go up in the same place. </p>","0","comp_question","","","","true","","","","","","","","","","","",""
"comp-q","129","793456","0.0-3.0-17.0-0.3-1.3","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","1169.8999999761581","<p> <b> That's right! </b> One animal lives in the upper part and one lives in the lower part of every place. </p>","0","comp_answer","","","","","","","","","","","","","","","",""
"comp-q","130","799744","0.0-3.0-17.0-0.4-0.4","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","753.3999999761581","<p> <b> True or False? </b> </p><p> If you see a different picture, it means you are in a new place. </p>","1","comp_question","","","","true","","","","","","","","","","","",""
"comp-q","131","812421","0.0-3.0-17.0-0.4-1.4","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","1435.199999988079","<p> <b> That's right! </b> Lots of different images may show the same place. For example,  you may see three different images that all remind you that you are in outer space. </p>","0","comp_answer","","","","","","","","","","","","","","","",""
"learning-instructions","132","823740","0.0-3.0-18.0-0.0","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","1448.1000000238419","<p> Good job. Remember to do your best because the amount of treasure you earn will be converted into bonus money. </p>
            <p> It’s time to start the real game! </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","133","828545","0.0-4.0-0.0-0.0","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","2032.5999999642372","<p> This time you are searching for treasure in the <b>canyon</b>.</p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","134","847770","0.0-4.0-0.0-0.1","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","1886.5","<p><b>New</b> animals with <b>new</b> treasure chests live here. You need to explore to discover where the animal with the best treasure chest is.</p>
                    <p> Like before, once you figure out which animal has the chest with the most treasure, you should try to get to that animal and select that chest! </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","135","863555","0.0-4.0-1.0-0.0","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","1051","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","136","869561","0.0-4.0-2.0-0.0","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","false","","","","","[617.1999999880791,660.3000000119209]","./assets/img/canyon/memory/8.jpg","[""ArrowUp"",""ArrowRight""]","value training","canyon","10","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","false","ArrowUp,ArrowRight","false","","","","","","","0","revaluation","1",""
"html-keyboard-response","137","870065","0.0-4.0-2.0-1.0","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","1","","",""
"revaluation","138","876069","0.0-4.0-2.0-0.1","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","false","","","","","[561.8000000119209,632.9000000357628]","./assets/img/canyon/memory/19.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","23","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","false","ArrowUp,ArrowLeft","false","","","","","","","2","revaluation","1",""
"html-keyboard-response","139","876571","0.0-4.0-2.0-1.1","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","3","","",""
"revaluation","140","882576","0.0-4.0-2.0-0.2","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","false","","","","","[770.4000000357628,598.5999999642372]","./assets/img/canyon/memory/31.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","4","revaluation","1",""
"html-keyboard-response","141","883077","0.0-4.0-2.0-1.2","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","5","","",""
"revaluation","142","887080","0.0-4.0-2.0-0.3","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","false","","","","","[666.3999999761581]","./assets/img/canyon/catch/4.jpg","[""ArrowDown""]","value training","canyon","-10","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","false","ArrowDown","true","","","","","","","6","revaluation","1",""
"html-keyboard-response","143","887582","0.0-4.0-2.0-1.3","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","7","","",""
"revaluation","144","893587","0.0-4.0-2.0-0.4","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","false","","","","","[762.7000000476837,379.5999999642372]","./assets/img/canyon/memory/26.jpg","[""ArrowDown"",""ArrowLeft""]","value training","canyon","8","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","false","ArrowDown,ArrowLeft","false","","","","","","","8","revaluation","1",""
"html-keyboard-response","145","894088","0.0-4.0-2.0-1.4","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","9","","",""
"revaluation","146","900093","0.0-4.0-2.0-0.5","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","false","","","","","[891.1999999880791,373.80000001192093]","./assets/img/canyon/memory/26.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","23","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","false","ArrowUp,ArrowLeft","false","","","","","","","10","revaluation","1",""
"html-keyboard-response","147","900594","0.0-4.0-2.0-1.5","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","11","","",""
"revaluation","148","904598","0.0-4.0-2.0-0.6","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","false","","","","","[690.5]","./assets/img/canyon/catch/0.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","spaceBar","true","","","","","","","12","revaluation","1",""
"html-keyboard-response","149","905100","0.0-4.0-2.0-1.6","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","13","","",""
"revaluation","150","911105","0.0-4.0-2.0-0.7","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","false","","","","","[624.2000000476837,490.39999997615814]","./assets/img/canyon/memory/8.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","14","revaluation","1",""
"html-keyboard-response","151","911606","0.0-4.0-2.0-1.7","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","15","","",""
"revaluation","152","917611","0.0-4.0-2.0-0.8","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","false","","","","","[668,569.2000000476837]","./assets/img/canyon/memory/27.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","16","revaluation","1",""
"html-keyboard-response","153","918113","0.0-4.0-2.0-1.8","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","17","","",""
"revaluation","154","924118","0.0-4.0-2.0-0.9","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","false","","","","","[1215.2999999523163,579.8999999761581]","./assets/img/canyon/memory/19.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","18","revaluation","1",""
"html-keyboard-response","155","924619","0.0-4.0-2.0-1.9","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","19","","",""
"revaluation","156","930624","0.0-4.0-2.0-0.10","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","false","","","","","[1011.7000000476837,500.89999997615814]","./assets/img/canyon/memory/27.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","20","revaluation","1",""
"html-keyboard-response","157","931125","0.0-4.0-2.0-1.10","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","21","","",""
"revaluation","158","937129","0.0-4.0-2.0-0.11","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","false","","","","","[1086.699999988079,349.39999997615814]","./assets/img/canyon/memory/1.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","22","revaluation","1",""
"html-keyboard-response","159","937631","0.0-4.0-2.0-1.11","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","23","","",""
"revaluation","160","943635","0.0-4.0-2.0-0.12","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","false","","","","","[1098.800000011921,529.3000000119209]","./assets/img/canyon/memory/2.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","24","revaluation","1",""
"html-keyboard-response","161","944137","0.0-4.0-2.0-1.12","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","25","","",""
"revaluation","162","950142","0.0-4.0-2.0-0.13","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","false","","","","","[1071.9000000357628,601.6000000238419]","./assets/img/canyon/memory/31.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","","","26","revaluation","1",""
"html-keyboard-response","163","950643","0.0-4.0-2.0-1.13","pilot_wm_v1","666def2522abf8b4a768b3cb","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","27","","",""
